Unnamed: 0,input,target,bins,input_ru,pred
274,"I have a trombone, a piano, a drum, an accordion, a clarinet, a violin, a trumpet, and a flute.",8,7~13,"У меня есть тромбон, фортепиано, барабан, аккордеон, кларнет, скрипка, труба и флейта.",Output: 8
275,"I have a banana, a plum, a nectarine, a strawberry, a blackberry, a raspberry, an orange, and a peach.",8,7~13,"У меня есть банан, слива, нектарин, клубника, ежевика, малина, апельсин и персик.",Output: 8
276,"I have two drums, an accordion, a clarinet, a piano, a trumpet, two violins, three flutes, and a trombone.",12,7~13,"У меня есть два барабана, аккордеон, кларнет, фортепиано, труба, две скрипки, три флейты и тромбон.",Output: 10
277,"I have a grape, a peach, three bananas, two plums, two apples, a strawberry, and a nectarine.",11,7~13,"У меня есть виноград, персик, три банана, две сливы, два яблока, клубника и нектарин.",Output: 10
278,"I have a blackberry, a peach, a trumpet, an orange, a grape, a strawberry, two pianos, and an apple.",9,7~13,"У меня есть ежевика, персик, труба, апельсин, виноград, клубника, два пианино и яблоко.",Output: 9
279,"I have a clarinet, a piano, two trumpets, four accordions, a flute, a violin, a drum, and a trombone.",12,7~13,"У меня есть кларнет, фортепиано, две трубы, четыре аккордеона, флейта, скрипка, барабан и тромбон.",Output: 10
280,"I have a lamp, two stoves, a fridge, an oven, three chairs, and a couch.",9,7~13,"У меня есть лампа, две плиты, холодильник, духовка, три стула и диван.",Output: 8
281,"I have a carrot, a yam, a cabbage, a head of broccoli, a cauliflower, a car, a potato, a lettuce head, an onion, a garlic, a microwave, and a stalk of celery.",12,7~13,"У меня есть морковь, батат, капуста, кочан брокколи, цветная капуста, машина, картофель, кочан салата, лук, чеснок, микроволновая печь и стебель сельдерея.",Output: 12
282,"I have a cabbage, two onions, two stalks of celery, a lettuce head, and a yam.",7,7~13,"У меня есть капуста, две луковицы, два стебля сельдерея, кочан салата и батат.",Output: 6
283,"I have a cat, a cow, a snail, a rabbit, two fish, and a frog.",7,7~13,"У меня есть кот, корова, улитка, кролик, две рыбки и лягушка.",Output: 6
284,"I have three flutes, a trombone, a violin, a toaster, and a piano.",7,7~13,"У меня есть три флейты, тромбон, скрипка, тостер и фортепиано.",Output: 6
285,"I have an apple, a grape, a blackberry, an onion, two strawberries, an orange, a peach, and a plum.",9,7~13,"У меня есть яблоко, виноград, ежевика, лук, две клубники, апельсин, персик и слива.",Output: 9
286,"I have a snake, a frog, a cow, a lamp, a chicken, a bear, a goat, three ducks, and a fish.",11,7~13,"У меня есть змея, лягушка, корова, лампа, курица, медведь, коза, три утки и рыба.",Output: 9
287,"I have three nectarines, a peach, a blackberry, a grape, an apple, and a plum.",8,7~13,"У меня есть три нектарина: персик, ежевика, виноград, яблоко и слива.",Output: 5
288,"I have a plum, a strawberry, a banana, a nectarine, a raspberry, an orange, and a peach.",7,7~13,"У меня есть слива, клубника, банан, нектарин, малина, апельсин и персик.",Output: 7
289,"I have three stoves, a table, five toasters, a couch, and a fridge.",11,7~13,"У меня три плиты, стол, пять тостеров, диван и холодильник.",Output: 10
290,"I have three ovens, a toaster, a stove, a chair, a microwave, two fridges, and a table.",10,7~13,"У меня есть три духовки, тостер, плита, стул, микроволновая печь, два холодильника и стол.",Output: 8
291,"I have four cabbages, a lettuce head, a stalk of celery, a frog, a fish, a carrot, and a cow.",10,7~13,"У меня есть четыре кочана капусты, кочан салата, стебель сельдерея, лягушка, рыба, морковь и корова.",Output: 7
292,"I have a dog, a chicken, a mouse, a fish, two donkeys, and three pigs.",9,7~13,"У меня есть собака, курица, мышь, рыба, два осла и три свиньи.",Output: 8
293,"I have a violin, five clarinets, a trumpet, a trombone, a piano, two flutes, and a drum.",12,7~13,"У меня есть скрипка, пять кларнетов, труба, тромбон, фортепиано, две флейты и барабан.",Output: 11
294,"I have a stalk of celery, a garlic, five onions, a lettuce head, and a carrot.",9,7~13,"У меня есть стебель сельдерея, чеснок, пять луковиц, кочан салата и морковь.",Output: 6
295,"I have a goat, an apple, a bear, a mouse, a snake, a blackberry, and four raspberries.",10,7~13,"У меня есть коза, яблоко, медведь, мышь, змея, ежевика и четыре малины.",Output: 7
296,"I have a mouse, a rabbit, a donkey, a cow, a chicken, four cats, a bear, and a goat.",11,7~13,"У меня есть мышь, кролик, осел, корова, курица, четыре кошки, медведь и коза.",Output: 9
297,"I have three cabbages, a yam, a cauliflower, a head of broccoli, a potato, a garlic, and an onion.",9,7~13,"У меня есть три кочана капусты, батат, цветная капуста, кочан брокколи, картофель, чеснок и лук.",Output: 7
298,"I have a grape, a clarinet, three plums, a raspberry, and a trombone.",7,7~13,"У меня есть виноградина, кларнет, три сливы, малина и тромбон.",Output: 6
299,"I have two stalks of celery, a cauliflower, a potato, a cabbage, and two garlics.",7,7~13,"У меня есть два стебля сельдерея, цветная капуста, картофель, капуста и два чеснока.",Output: 6
