Unnamed: 0,input,target,bins,input_ru,pred
257,"I have a head of broccoli, three cauliflowers, a stalk of celery, a potato, a yam, a garlic, three cabbages, and a lettuce head.",12,7~13,"Tengo una cabeza de brócoli, tres coliflores, un tallo de apio, una patata, un ñame, un ajo, tres coles y una cabeza de lechuga.",Output: 9
258,"I have a carrot, a cauliflower, two garlics, a lettuce head, a stalk of celery, a yam, two potatoes, and an onion.",10,7~13,"Tengo una zanahoria, una coliflor, dos ajos, una lechuga, un tallo de apio, un ñame, dos patatas y una cebolla.",Output: 9
259,"I have a trombone, a piano, two flutes, two violins, and a trumpet.",7,7~13,"Tengo un trombón, un piano, dos flautas, dos violines y una trompeta.",Output: 6
260,"I have a table, two couches, a car, a microwave, a bed, an oven, a chair, a toaster, two lamps, and a stove.",12,7~13,"Tengo una mesa, dos sofás, un auto, un microondas, una cama, un horno, una silla, una tostadora, dos lámparas y una estufa.",Output: 11
261,"I have a drum, a trombone, three donkeys, two rabbits, a flute, and a piano.",9,7~13,"Tengo un tambor, un trombón, tres burros, dos conejos, una flauta y un piano.",Output: 8
262,"I have a garlic, an onion, a yam, two potatoes, a carrot, a lettuce head, a cauliflower, a head of broccoli, and a stalk of celery.",10,7~13,"Tengo un ajo, una cebolla, un ñame, dos patatas, una zanahoria, una lechuga, una coliflor, una cabeza de brócoli y un tallo de apio.",Output: 9
263,"I have a strawberry, a head of broccoli, a lettuce head, a blackberry, a garlic, a carrot, an orange, a yam, an onion, and a cauliflower.",10,7~13,"Tengo una fresa, una cabeza de brócoli, una cabeza de lechuga, una mora, un ajo, una zanahoria, una naranja, un ñame, una cebolla y una coliflor.",Output: 10
264,"I have an onion, a head of broccoli, two stalks of celery, a lettuce head, a cabbage, and a garlic.",7,7~13,"Tengo una cebolla, una cabeza de brócoli, dos tallos de apio, una cabeza de lechuga, un repollo y un ajo.",Output: 6
265,"I have a blackberry, two oranges, a grape, and five nectarines.",9,7~13,"Tengo una mora, dos naranjas, una uva y cinco nectarinas.",Output: 9
266,"I have an apple, a violin, a peach, a raspberry, a grape, a blackberry, and an orange.",7,7~13,"Tengo una manzana, un violín, un melocotón, una frambuesa, una uva, una mora y una naranja.",Output: 7
267,"I have a rabbit, a cow, a banana, a snail, a chicken, three apples, a fish, and three dogs.",12,7~13,"Tengo un conejo, una vaca, un plátano, un caracol, una gallina, tres manzanas, un pez y tres perros.",Output: 10
268,"I have three couches, a car, a table, a chair, a fridge, a toaster, and an oven.",9,7~13,"Tengo tres sofás, un auto, una mesa, una silla, una heladera, una tostadora y un horno.",Output: 8
269,"I have an accordion, a piano, two trombones, a drum, a flute, three trumpets, a violin, and a clarinet.",11,7~13,"Tengo un acordeón, un piano, dos trombones, un tambor, una flauta, tres trompetas, un violín y un clarinete.",Output: 9
270,"I have a plum, two apples, two blackberries, a raspberry, a chicken, a strawberry, and an orange.",9,7~13,"Tengo una ciruela, dos manzanas, dos moras, una frambuesa, un pollo, una fresa y una naranja.",Output: 8
271,"I have an oven, three stoves, a chair, three cars, and a couch.",9,7~13,"Tengo un horno, tres fogones, una silla, tres coches y un sofá.",Output: 8
272,"I have a potato, three cabbages, a carrot, two stalks of celery, a cauliflower, a drum, and a head of broccoli.",10,7~13,"Tengo una patata, tres coles, una zanahoria, dos tallos de apio, una coliflor, un tambor y una cabeza de brócoli.",Output: 8
273,"I have a clarinet, a trumpet, a piano, a flute, a trombone, an accordion, and a violin.",7,7~13,"Tengo clarinete, trompeta, piano, flauta, trombón, acordeón y violín.",Output: 7
274,"I have a trombone, a piano, a drum, an accordion, a clarinet, a violin, a trumpet, and a flute.",8,7~13,"Tengo trombón, piano, tambor, acordeón, clarinete, violín, trompeta y flauta.",Output: 8
275,"I have a banana, a plum, a nectarine, a strawberry, a blackberry, a raspberry, an orange, and a peach.",8,7~13,"Tengo un plátano, una ciruela, una nectarina, una fresa, una mora, una frambuesa, una naranja y un melocotón.",Output: 8
276,"I have two drums, an accordion, a clarinet, a piano, a trumpet, two violins, three flutes, and a trombone.",12,7~13,"Tengo dos tambores, un acordeón, un clarinete, un piano, una trompeta, dos violines, tres flautas y un trombón.",Output: 11
277,"I have a grape, a peach, three bananas, two plums, two apples, a strawberry, and a nectarine.",11,7~13,"Tengo una uva, un durazno, tres plátanos, dos ciruelas, dos manzanas, una fresa y una nectarina.",Output: 10
278,"I have a blackberry, a peach, a trumpet, an orange, a grape, a strawberry, two pianos, and an apple.",9,7~13,"Tengo una mora, un durazno, una trompeta, una naranja, una uva, una fresa, dos pianos y una manzana.",Output: 8
279,"I have a clarinet, a piano, two trumpets, four accordions, a flute, a violin, a drum, and a trombone.",12,7~13,"Tengo clarinete, piano, dos trompetas, cuatro acordeones, flauta, violín, tambor y trombón.",Output: 9
280,"I have a lamp, two stoves, a fridge, an oven, three chairs, and a couch.",9,7~13,"Tengo una lámpara, dos estufas, una nevera, un horno, tres sillas y un sofá.",Output: 8
281,"I have a carrot, a yam, a cabbage, a head of broccoli, a cauliflower, a car, a potato, a lettuce head, an onion, a garlic, a microwave, and a stalk of celery.",12,7~13,"Tengo una zanahoria, un ñame, un repollo, una cabeza de brócoli, una coliflor, un carro, una papa, una lechuga, una cebolla, un ajo, un microondas y un tallo de apio.",Output: 12
282,"I have a cabbage, two onions, two stalks of celery, a lettuce head, and a yam.",7,7~13,"Tengo un repollo, dos cebollas, dos tallos de apio, una lechuga y un ñame.",Output: 6
283,"I have a cat, a cow, a snail, a rabbit, two fish, and a frog.",7,7~13,"Tengo un gato, una vaca, un caracol, un conejo, dos peces y una rana.",Output: 7
284,"I have three flutes, a trombone, a violin, a toaster, and a piano.",7,7~13,"Tengo tres flautas, un trombón, un violín, una tostadora y un piano.",Output: 6
285,"I have an apple, a grape, a blackberry, an onion, two strawberries, an orange, a peach, and a plum.",9,7~13,"Tengo una manzana, una uva, una mora, una cebolla, dos fresas, una naranja, un durazno y una ciruela.",Output: 8
286,"I have a snake, a frog, a cow, a lamp, a chicken, a bear, a goat, three ducks, and a fish.",11,7~13,"Tengo una serpiente, una rana, una vaca, una lámpara, una gallina, un oso, una cabra, tres patos y un pez.",Output: 10
287,"I have three nectarines, a peach, a blackberry, a grape, an apple, and a plum.",8,7~13,"Tengo tres nectarinas, un melocotón, una mora, una uva, una manzana y una ciruela.",Output: 7
288,"I have a plum, a strawberry, a banana, a nectarine, a raspberry, an orange, and a peach.",7,7~13,"Tengo una ciruela, una fresa, un plátano, una nectarina, una frambuesa, una naranja y un melocotón.",Output: 7
289,"I have three stoves, a table, five toasters, a couch, and a fridge.",11,7~13,"Tengo tres fogones, una mesa, cinco tostadoras, un sofá y una nevera.",Output: 7
290,"I have three ovens, a toaster, a stove, a chair, a microwave, two fridges, and a table.",10,7~13,"Tengo tres hornos, una tostadora, una estufa, una silla, un microondas, dos refrigeradores y una mesa.",Output: 9
291,"I have four cabbages, a lettuce head, a stalk of celery, a frog, a fish, a carrot, and a cow.",10,7~13,"Tengo cuatro repollos, una lechuga, un tallo de apio, una rana, un pescado, una zanahoria y una vaca.",Output: 7
292,"I have a dog, a chicken, a mouse, a fish, two donkeys, and three pigs.",9,7~13,"Tengo un perro, una gallina, un ratón, un pez, dos burros y tres cerdos.",Output: 8
293,"I have a violin, five clarinets, a trumpet, a trombone, a piano, two flutes, and a drum.",12,7~13,"Tengo un violín, cinco clarinetes, una trompeta, un trombón, un piano, dos flautas y un tambor.",Output: 11
294,"I have a stalk of celery, a garlic, five onions, a lettuce head, and a carrot.",9,7~13,"Tengo un tallo de apio, un ajo, cinco cebollas, una lechuga y una zanahoria.",Output: 6
295,"I have a goat, an apple, a bear, a mouse, a snake, a blackberry, and four raspberries.",10,7~13,"Tengo una cabra, una manzana, un oso, un ratón, una serpiente, una mora y cuatro frambuesas.",Output: 7
296,"I have a mouse, a rabbit, a donkey, a cow, a chicken, four cats, a bear, and a goat.",11,7~13,"Tengo un ratón, un conejo, un burro, una vaca, una gallina, cuatro gatos, un oso y una cabra.",Output: 9
297,"I have three cabbages, a yam, a cauliflower, a head of broccoli, a potato, a garlic, and an onion.",9,7~13,"Tengo tres coles, un ñame, una coliflor, una cabeza de brócoli, una patata, un ajo y una cebolla.",Output: 8
298,"I have a grape, a clarinet, three plums, a raspberry, and a trombone.",7,7~13,"Tengo una uva, un clarinete, tres ciruelas, una frambuesa y un trombón.",Output: 6
299,"I have two stalks of celery, a cauliflower, a potato, a cabbage, and two garlics.",7,7~13,"Tengo dos tallos de apio, una coliflor, una patata, una col y dos ajos.",Output: 6
