input_origin,input_extrapolation,output,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 26 veces, pero entre medias diga también 'auau'",perro perro perro perro perro perro perro perro perro perro perro perro perro auau perro perro perro perro perro perro perro perro perro perro perro perro perro,26,25~34,Output: perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro,480,89,569
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 27 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,27,25~34,Output: sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado,35,82,117
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 28 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,28,25~34,Output: sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,36,82,118
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 32 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario,32,25~34,"Output: 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario",282,89,371
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 28 veces y 'datos' una vez y repite todo tres veces,python python python python python python python python python python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python python python python python python python python python python datos,28,25~34,"Output: 
python python python python python python python python python python python python python python python python python python python python python python python python python datos
python python python python python python python python python python python python python python python python python python python python python python datos
python python python python python python python python python python python python python python python python python python python python python python datos",77,85,162
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 27 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,27,25~34,"Output: 
distrito administrativo 
distrito administrativo 
hola mundo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo",146,94,240
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 26 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,26,25~34,Output: hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,80,95,175
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 30 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,30,25~34,"Output:
distrito administrativo
distrito administrativo
Hola mundo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo
distrito administrativo",159,94,253
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 28 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,28,25~34,Output: hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,86,95,181
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 28 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario,28,25~34,"Output: 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario",254,89,343
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 32 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,32,25~34,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,506,85,591
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 25 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,25,25~34,"Output: 
distrito administrativo 
distrito administrativo 
Hola mundo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo",130,94,224
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 29 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,29,25~34,Output: gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,114,89,203
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 26 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,26,25~34,Output: están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,110,92,202
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 32 veces y 'datos' una vez y repite todo tres veces,python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python datos,32,25~34,"Output: 
python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python datos
python python python python python python python python python python python python python python python python python python python python python python python python python python python python python datos
python python python python python python python python python python python python python python python python python python python python python python python python python python python python python datos",97,85,182
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 31 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,31,25~34,Output: hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,100,95,195
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 29 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,29,25~34,Output: están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,126,92,218
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 25 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,25,25~34,"Output: 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón",137,89,226
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 29 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,29,25~34,Output: hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,84,95,179
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 33 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,33,25~34,Output: sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,48,82,130
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 30 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,30,25~34,"Output: 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón",157,89,246
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 33 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,33,25~34,"Output: 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón 
gato ratón",177,89,266
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 32 veces, pero entre medias diga también 'auau'",perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro auau perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro,32,25~34,Output: perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro,588,89,677
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 25 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero,25,25~34,"Output: 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario",198,89,287
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 31 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,31,25~34,"Output: 
distrito administrativo 
distrito administrativo 
Hola mundo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo",160,94,254
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 33 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo,33,25~34,"Output: 
hola mundo
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos",138,86,224
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 32 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola,32,25~34,"Output: 
hola mundo
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos",134,86,220
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 33 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,33,25~34,"Output: 
distrito administrativo 
distrito administrativo 
hola mundo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo",171,94,265
