input_origin,input_extrapolation,output,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 27 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python python python python python python python python python python python python python python python python python python python python python daten python python python python python python python python python python python python python python python python python python python python python python python python python python python daten python python python python python python python python python python python python python python python python python python python python python python python python python python python daten,27,25~34,"Output: 
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten",84,95,179
"Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.","Sagen Sie 33 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.",hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hippo hippo füttere mich füttere mich füttere mich füttere mich,33,25~34,Output: hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hungrig hun,981,101,1082
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 33 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt,33,25~34,"Output:
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze Welt Es ist eine Bühne.
die ganze Welt
die ganze",2346,105,2451
Eine Wassermelone enthält 7 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,Eine Wassermelone enthält 27 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich,27,25~34,Output: Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich,122,102,224
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 29 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,29,25~34,"Output: 
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus",157,96,253
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 26 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,26,25~34,"Output: 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt",83,83,166
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 30 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund hund hund hund hund hund hund hund hund hund hund hund wauwau hund hund hund hund hund hund hund hund hund hund hund hund hund hund hund,30,25~34,Output: Hund Hund Hund Hund Hund Hund Hund Hund Hund Hund Wauwau Hund Hund Hund Hund Hund Hund Hund Hund Hund Wauwau Hund Hund Hund Hund Hund Hund Hund Hund Hund Wauwau,42,101,143
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 28 Mal",samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag,28,25~34,"Output: 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag",137,86,223
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 28 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund hund hund hund hund hund hund hund hund hund hund wauwau hund hund hund hund hund hund hund hund hund hund hund hund hund hund,28,25~34,Output: Hund Hund Hund Hund Hund Hund Hund Hund Hund Hund Hund Wauwau Hund Hund Hund Hund Hund Hund Hund Hund Hund Wauwau Hund Hund Hund Hund Hund Hund Hund Hund Hund Wauwau,43,101,144
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 28 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo,28,25~34,"Eine interessante Anforderung!

Hier ist die Ausgabe:

Hallo Universum
Hallo Erde
Hallo Menschen
Hallo Sonne
Hallo Mond
Hallo Sterne
Hallo Planeten
Hallo Galaxie
Hallo Raum
Hallo Zeit
Hallo Leben
Hallo Zukunft
Hallo Vergangenheit
Hallo Gegenwart
Hallo Liebe
Hallo Freude
Hallo Hoffnung
Hallo Frieden
Hallo Einheit
Hallo Vielfalt
Hallo Schönheit
Hallo Wahrheit
Hallo Weisheit
Hallo Erkenntnis
Hallo Kultur
Hallo Geschichte
Hallo Zukunftsvision
Hallo Welt",125,93,218
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 30 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",30,25~34,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote",340,96,436
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 26 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,26,25~34,"Output: 
Verwaltungsbezirk 
Verwaltungsbezirk 
Hallo Welt 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk",213,107,320
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 26 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python python python python python python python python python python python python python python python python python python python python daten python python python python python python python python python python python python python python python python python python python python python python python python python python daten python python python python python python python python python python python python python python python python python python python python python python python python python python daten,26,25~34,"Output: 
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Python Daten",81,95,176
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 32 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,32,25~34,"Output: 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt 
Hallo Welt",98,83,181
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 32 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo,32,25~34,"Eine interessante Anforderung!

Hier ist die Ausgabe:

Hallo 1
Hallo 2
Hallo 3
Hallo 4
Hallo 5
Hallo 6
Hallo 7
Hallo 8
Hallo 9
Hallo 10
Hallo 11
Hallo 12
Hallo 13
Hallo 14
Hallo 15
Hallo 16
Hallo 17
Hallo 18
Hallo 19
Hallo 20
Hallo 21
Hallo 22
Hallo 23
Hallo 24
Hallo 25
Hallo 26
Hallo 27
Hallo 28
Hallo 29
Hallo 30
Hallo 31
Hallo Welt",139,93,232
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 31 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,31,25~34,"Output: 
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus",172,96,268
