id_command,input_origin,input_extrapolation,output,lenght,pred,total-tokens,prompt-tokens,completion-tokens
8,Seven times please repeat The School of Music,48 times please repeat The School of Music,The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music,48,Output: The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music The School of Music,1918,62,1980
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 4 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance,4,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance,28,69,97
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 6 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,6,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,36,69,105
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 8 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,8,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,44,69,113
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 10 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,10,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,48,69,117
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 12 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,12,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,56,69,125
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 14 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,14,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,60,69,129
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 16 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,16,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,72,69,141
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 18 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,18,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,76,69,145
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 20 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,20,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,84,69,153
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 22 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,22,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,100,69,169
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 24 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,24,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,108,69,177
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 26 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,26,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,120,69,189
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 28 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,28,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,132,69,201
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 30 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,30,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,152,69,221
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 32 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,32,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,188,69,257
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 34 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,34,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,220,69,289
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 36 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,36,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,208,69,277
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 38 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,38,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,220,69,289
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 40 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,40,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,220,69,289
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 42 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,42,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,332,69,401
9,Twice repeat inhabitants in the urban area and then three times live in walking distance,Twice repeat inhabitants in the urban area and then 44 times live in walking distance,inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,44,Output: inhabitants in the urban area inhabitants in the urban area live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance live in walking distance,264,69,333
