input_origin,input_extrapolation,output,len,bins,pred
У кавуні 7 насінин. Повторіть «вони смачні» один раз для кожного насіння.,У кавуні 26 насінин. Повторіть «вони смачні» один раз для кожного насіння.,вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні,26,25~34,Output: вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні
"відображати будні, але тільки вихідні, 2 рази","відображати будні, але тільки вихідні, 25 рази",субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя субота неділя,25,25~34,Output: вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихідні вихід
Повторіть «весь світ» 7 разів і кожного другого разу додайте «це етап»,Повторіть «весь світ» 26 разів і кожного другого разу додайте «це етап»,весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап,26,25~34,Output: весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь св
Повторіть «весь світ» 7 разів і кожного другого разу додайте «це етап»,Повторіть «весь світ» 29 разів і кожного другого разу додайте «це етап»,весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ,29,25~34,Output: весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь св
Повторіть «вся нота чверть нота чверть» 2 рази,Повторіть «вся нота чверть нота чверть» 33 рази,вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть,33,25~34,Output: вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота чверть вся нота чверть нота ч
Повторіть «Привіт Світ» 5 разів,Повторіть «Привіт Світ» 33 разів,привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ привіт світ,33,25~34,Output: Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Світ Привіт Св
Повторіть «кішка» 5 разів. Після кожного разу також скажіть «мишка»,Повторіть «кішка» 32 разів. Після кожного разу також скажіть «мишка»,кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка,32,25~34,Output: кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка ми
Повторіть «кішка» 5 разів. Після кожного разу також скажіть «мишка»,Повторіть «кішка» 26 разів. Після кожного разу також скажіть «мишка»,кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка,26,25~34,Output: кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка ми
Повторіть фразу «адміністративний район» 3 рази і після другого разу скажіть фразу «привіт світ»,Повторіть фразу «адміністративний район» 29 рази і після другого разу скажіть фразу «привіт світ»,адміністративний район адміністративний район привіт світ адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район,29,25~34,Output: адміністративний район адміністративний район привіт світ адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район
Повторіть «весь світ» 7 разів і кожного другого разу додайте «це етап»,Повторіть «весь світ» 27 разів і кожного другого разу додайте «це етап»,весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ,27,25~34,Output: весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь св
У кавуні 7 насінин. Повторіть «вони смачні» один раз для кожного насіння.,У кавуні 25 насінин. Повторіть «вони смачні» один раз для кожного насіння.,вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні,25,25~34,Output: вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні вони смачні
Повторіть фразу «адміністративний район» 3 рази і після другого разу скажіть фразу «привіт світ»,Повторіть фразу «адміністративний район» 25 рази і після другого разу скажіть фразу «привіт світ»,адміністративний район адміністративний район привіт світ адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район,25,25~34,Output: адміністративний район адміністративний район привіт світ адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район адміністративний район
"Скажіть «привіт світ» 5 разів, але не кажіть «світ» кожного разу","Скажіть «привіт світ» 26 разів, але не кажіть «світ» кожного разу",привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт,26,25~34,Output: привіт світ привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт приві
Скажіть «python» 2 рази і «дата» один раз і повторіть все тричі,Скажіть «python» 30 рази і «дата» один раз і повторіть все тричі,python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python дата python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python дата python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python дата,30,25~34,Output: python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python
"Скажіть «привіт світ» 5 разів, але не кажіть «світ» кожного разу","Скажіть «привіт світ» 33 разів, але не кажіть «світ» кожного разу",привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ привіт привіт світ,33,25~34,Output: привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт привіт
Повторіть «весь світ» 7 разів і кожного другого разу додайте «це етап»,Повторіть «весь світ» 28 разів і кожного другого разу додайте «це етап»,весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап,28,25~34,Output: весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь свіt це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це етап весь світ весь світ це е
Повторіть «кішка» 5 разів. Після кожного разу також скажіть «мишка»,Повторіть «кішка» 33 разів. Після кожного разу також скажіть «мишка»,кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка,33,25~34,Output: кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка мишка кішка ми
