input_origin,input_extrapolation,output,len,bins,pred
В арбузе 7 семян. Повторите «Они вкусные» один раз для каждого семечка,В арбузе 26 семян. Повторите «Они вкусные» один раз для каждого семечка,Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные,26,25~34,Выход: Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные
"Скажите «голодный» 3 раза, затем два раза «бегемот», затем четыре раза «накорми меня»","Скажите «голодный» 30 раза, затем два раза «бегемот», затем четыре раза «накорми меня»",голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный бегемот бегемот накорми меня накорми меня накорми меня накорми меня,30,25~34,Выход: голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный бегемот бегемот накорми меня накорми меня накорми меня накорми меня
"Повтори слово «собака» 4 раза, но на полпути также скажи «гав»","Повтори слово «собака» 26 раза, но на полпути также скажи «гав»",собака собака собака собака собака собака собака собака собака собака собака собака собака гав собака собака собака собака собака собака собака собака собака собака собака собака собака,26,25~34,Выход: собака собака собака собака собака собака собака собака собака собака собака собака гав собака собака собака собака собака собака собака собака собака собака собака собака собака собака собака собака
Повторите «кошка» 5 раз. После каждого раза также произносите «мышь»,Повторите «кошка» 27 раз. После каждого раза также произносите «мышь»,кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь,27,25~34,Выход: кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка
В арбузе 7 семян. Повторите «Они вкусные» один раз для каждого семечка,В арбузе 29 семян. Повторите «Они вкусные» один раз для каждого семечка,Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные,29,25~34,Выход: Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные Они вкусные
"Скажи ""python"" 2 раза и ""данные"" один раз, а затем повтори все это три раза","Скажи ""python"" 28 раза и ""данные"" один раз, а затем повтори все это три раза",python python python python python python python python python python python python python python python python python python python python python python python python python python python python данные python python python python python python python python python python python python python python python python python python python python python python python python python python python python данные python python python python python python python python python python python python python python python python python python python python python python python python python python python python данные,28,25~34,Выход: python python python python python python python python python python python python python python python python python python python python python python python python python python python python данные python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python python
Повторите «кошка» 5 раз. После каждого раза также произносите «мышь»,Повторите «кошка» 30 раз. После каждого раза также произносите «мышь»,кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь,30,25~34,Выход: кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка
"Скажите «голодный» 3 раза, затем два раза «бегемот», затем четыре раза «накорми меня»","Скажите «голодный» 25 раза, затем два раза «бегемот», затем четыре раза «накорми меня»",голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный бегемот бегемот накорми меня накорми меня накорми меня накорми меня,25,25~34,Выход: голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный бегемот бегемот накорми меня накорми меня накорми меня накорми меня
Повторите «кошка» 5 раз. После каждого раза также произносите «мышь»,Повторите «кошка» 26 раз. После каждого раза также произносите «мышь»,кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь,26,25~34,Выход: кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка
Повторите «кошка» 5 раз. После каждого раза также произносите «мышь»,Повторите «кошка» 25 раз. После каждого раза также произносите «мышь»,кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь,25,25~34,Выход: кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка мышь кошка
"Скажите «голодный» 3 раза, затем два раза «бегемот», затем четыре раза «накорми меня»","Скажите «голодный» 28 раза, затем два раза «бегемот», затем четыре раза «накорми меня»",голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный бегемот бегемот накорми меня накорми меня накорми меня накорми меня,28,25~34,Выход: голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный голодный бегемот бегемот накорми меня накорми меня накорми меня накорми меня
Повторите «весь мир» 7 раз и после каждого второго раза добавляйте «это сцена»,Повторите «весь мир» 26 раз и после каждого второго раза добавляйте «это сцена»,весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена,26,25~34,Выход: весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это
Повторите «весь мир» 7 раз и после каждого второго раза добавляйте «это сцена»,Повторите «весь мир» 27 раз и после каждого второго раза добавляйте «это сцена»,весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир,27,25~34,Выход: весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это сцена весь мир весь мир это
"Скажите «привет мир» 5 раз, но не говорите «мир» каждый четный раз","Скажите «привет мир» 26 раз, но не говорите «мир» каждый четный раз",привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет,26,25~34,"Выход: привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет."
"Скажите «привет мир» 5 раз, но не говорите «мир» каждый четный раз","Скажите «привет мир» 33 раз, но не говорите «мир» каждый четный раз",привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир привет привет мир,33,25~34,"Выход: привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет, привет мир, привет."
"вывести дни недели, но только выходные дни, 2 раза","вывести дни недели, но только выходные дни, 30 раза",Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье Суббота Воскресенье,30,25~34,Выход: суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскресенье суббота воскр
Повторите «целую ноту четвертную ноту четвертную ноту четвертную ноту» 2 раз,Повторите «целую ноту четвертную ноту четвертную ноту четвертную ноту» 29 раз,целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту,29,25~34,Выход: целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную ноту целую ноту четвертную ноту четвертную ноту четвертную
