input,out,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
Ангеліна Олександра Лєтті Лука Сінан Діана Артем Суламіта Міран Сарра Суламіта Діана,а а і а н а м а н а а а,12,8~15,Output: а а і а н а м а н а а а,349,335,14
Лєтті Тімур Авенір Таїсія Соломія Дмитро Анна Ярема Даниїл Мілана Гордій Рахіль Заріна Андрій,і р р я я о а а л а й ь а й,14,8~15,Output: і р р я я о а а л а й л а й,366,348,18
Дарина Тім Арсен Лукас Самуїл Леонард Левій Андрій Сарра Аскольд Вероніка Лукас Рамазан Міран,а м н с л д й й а д а с н н,14,8~15,Output: а м н с л д й й а д а с н н,358,340,18
Павло Самуїл Агата Роман Яна Авенір Христина Матвій Роман Орися,о л а н а р а й н я,10,8~15,Output: о л а н а р а й н я,332,319,13
Софія Міран Даяна Есфір Єлизавета Амір Олександра Ян,я н а р а р а н,8,8~15,Output: я н а р а р а н,324,314,10
Рахіль Єва Ангеліна Еней Тиміш Еріка Северин Лука Давид Алім,ь а а й ш а н а д м,10,8~15,Output: л а а й ш а н а д м,332,319,13
Христина Олександра Олександра Авенір Асаф Софія Даяна Денис Давид Софія,а а а р ф я а с д я,10,8~15,Output: а а а р ф я а с д я,334,322,12
Дарина Наомі Владислав Лукас Давид Стефанія Нестор Гордій,а і в с д я р й,8,8~15,Output: а і в с д я р й,323,312,11
Орися Еріка Тальха Гордій Стефанія Аделіна Ярослав Тиміш Амір,я а а й я а в ш р,9,8~15,Output: я а а й я а в ш р,330,318,12
Северин Мілана Лєтті Барбара Анелія Богдан Соломія Суламіта Лука,н а і а я н я а а,9,8~15,Output: н а і а я н я а а,335,324,11
Анелія Мілана Мартін Еліна Аріна Агата Уляна Назар Діана Дмитро Аліна,я а н а а а а р а о а,11,8~15,Output: я а н а а а а р а о а,336,323,13
Леві Даниїл Тальха Тимофій Ян Тиміш Ангеліна Назар Анісія Лея Лукас Алім Тимофій Ярина,і л а й н ш а р я я с м й а,14,8~15,Output: і л а й н ш а р я я с м й а,361,343,18
Лея Леві Максим Макар Лєтті Гордій Міран Дмитро Олександра,я і м р і й н о а,9,8~15,Output: я і м р і й а о а,330,318,12
Ярема Міран Асаф Ангеліна Тимофій Рувим Макар Макар Аріна,а н ф а й м р р а,9,8~15,Output: а н ф а й м р а,327,316,11
Вікторія Еліна Павло Лукас Мартін Рувим Асаф Таїсія Діана,я а о с н м ф я а,9,8~15,Output: я а о с н м ф я а,331,320,11
Данило Уляна Таїсія Уляна Квітослава Магдалина Леонард Даниїл Мія Соломія Максим Нестор Тимофій,о а я а а а д л я я м р й,13,8~15,Output: о а я а а а д л я я м р й,354,338,16
Тиміш Єремія Анісія Матвій Міран Дарина Єлизавета Яна Орися,ш я я й н а а а я,9,8~15,Output: ш я я й н а а а я,331,319,12
Яна Суламіта Лука Анастасія Алім Еліс Сарра Емма,а а а я м с а а,8,8~15,Output: а а а я м с а а,322,312,10
Еней Лєтті Ярина Левій Владислав Гордій Рахіль Лукас Левій Ярослав,й і а й в й ь с й в,10,8~15,Output: й і а й в й л с й в,342,326,16
Сінан Рамазан Ельдар Тімур Павло Арсен Аліна Тимофій Розалія Даяна Олександра Есфір Ян Заріна,н н р р о н а й я а а р н а,14,8~15,Output: н н р р о н а й я а а р н а,354,337,17
Захар Софія Емілія Левій Діана Емма Розалія Аделіна Барбара Меланія Лука Олівія Максим,р я я й а а я а а я а я м,13,8~15,Output: р я я й а а я а а я а я м,354,338,16
Анісія Міран Лео Северин Олександра Емма Емма Аделіна Еліс,я н о н а а а а с,9,8~15,Output: я н о н а а а а с,326,315,11
Мартін Аліна Еліна Суламіта Данило Розалія Тиміш Соломія Гордій Меланія Олівія,н а а а о я ш я й я я,11,8~15,Output: н а а а о я ш я й я я,344,330,14
Еліс Діана Тім Владислав Есмі Наомі Аліна Тіна Заріна Соломія Лука Меланія,с а м в і і а а а я а я,12,8~15,Output: с а м в і і а а а я а я,341,327,14
Тимофій Злата Есмі Олександр Тімур Лука Тиміш Аріна,й а і р р а ш а,8,8~15,Output: й а і р р а ш а,324,313,11
Єремія Христина Таїсія Богдан Уляна Георгій Давид Олександра Дарина Єфрем Христина,я а я н а й д а а м а,11,8~15,Output: я а я н а й д а а а,342,329,13
Тімур Дарина Матвій Ярина Анісія Павло Магдалина Магдалина,р а й а я о а а,8,8~15,Output: р а й а я о а а,325,314,11
Алан Есфір Есфір Еліна Розалія Давид Тіна Тиміш,н р р а я д а ш,8,8~15,Output: н р р а я д а ш,321,311,10
Есфір Еліна Дарина Тальха Естер Рамазан Єва Еріка Леві Артем Еріка,р а а а р н а а і м а,11,8~15,Output: р а а а р н а а і м а,334,321,13
Еліс Суламіта Тадей Соломія Алім Єремія Яків Рахіль Еріка,с а й я м я в ь а,9,8~15,Output: с а й я м я в л а,332,320,12
Павло Аскольд Орися Лукас Нестор Ельдар Макар Лея Тальха Вероніка Магдалина Левій,о д я с р р р я а а а й,12,8~15,Output: о д я с р р р я а а а а й,344,328,16
Нестор Марк Єремія Аскольд Аскольд Мія Тиміш Міран Емма Тімур Міран,р к я д д я ш н а р н,11,8~15,Output: р к я д д я ш н а р н,331,318,13
Захар Олівія Ярема Гордій Северин Ілай Есмі Ельдар Лука Рахіль Даяна Ілай Агата,р я а й н й і р а ь а й а,13,8~15,Output: р я а й н й і р а л а й а,351,333,18
Матвій Лея Даниїл Самуїл Авенір Артем Заріна Сінан Даниїл,й я л л р м а н л,9,8~15,Output: й я л л р м а н л,333,321,12
Тімур Анісія Емілія Давид Еліс Лео Тиміш Єлизавета,р я я д с о ш а,8,8~15,Output: р я я д с о ш а,327,317,10
Олівія Агата Стефанія Олександра Авенір Давид Даяна Тиміш Тальха Барбара Яків Сарра Алім,я а я а р д а ш а а в а м,13,8~15,Output: я а я а р д а ш а а в а м,350,335,15
Олександра Аскольд Тімур Георгій Христина Алім Есмі Діана Емілія Алім Левій Ярослав Стефанія Суламіта,а д р й а м і а я м й в я а,14,8~15,Output: а д р й а м і я м й в а я а,364,346,18
Орися Роман Ілай Діана Діана Рахіль Данило Олександра,я н й а а ь о а,8,8~15,Output: я н й а а л о а,322,311,11
Еліс Тадей Северин Суламіта Тимофій Арсен Тимофій Есфір,с й н а й н й р,8,8~15,Output: с й н а й н й р,330,317,13
Еліна Алім Арсен Яна Ярема Леві Соломія Лука Левій Павло Анелія,а м н а а і я а й о я,11,8~15,Output: а м н а а і я а й о я,338,324,14
Орися Еріка Веремій Христина Агата Владислав Олександр Леонард Алім Дарина Ілай,я а й а а в р д м а й,11,8~15,Output: я а й а а в р д м а й,341,326,15
Левій Левій Еліс Самуїл Ярема Рахіль Еліна Богдан Северин Захар,й й с л а ь а н н р,10,8~15,Output: й й с л а л а н н р,338,324,14
Рахіль Аделіна Квітослава Христина Дарина Вероніка Олександр Ілай,ь а а а а а р й,8,8~15,Output: л а а а а а р й,328,317,11
Авенір Анастасія Тіна Мія Георгій Вікторія Асаф Еліс Даяна Северин Анелія Максим Аріна Георгій,р я а я й я ф с а н я м а й,14,8~15,Output: р я а я й я ф с а н я м а й,359,341,18
Давид Захар Еліна Рахіль Агата Тім Лео Ельдар Еней Андрій,д р а ь а м о р й й,10,8~15,Output: д р а л а м о р й й,331,317,14
Злата Ярема Марк Ельдар Мія Тімур Олександр Леві Анісія Тіна Богдан Стефанія Вікторія,а а к р я р р і я а н я я,13,8~15,Output: а а к р я р р і я а н я я,349,334,15
