input,out,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
Liam Daniel Elijah Aiden Mason David Mateo Emily,m l h n n d o y,8,8~15,Output: m l h n n l o y,191,181,10
Dylan Charlotte Aria Alexander Victoria David Owen Henry Avery Luna Aria Samuel,n e a r a d n y y a a l,12,8~15,Output: n e a r a d n y y a l,198,185,13
Isla Noah Chloe Levi Penelope Eleanor Henry Avery Mia Elijah Olivia,a h e i e r y y a h a,11,8~15,Output: a h e i e r y a a h a,197,184,13
Ellie Logan Benjamin Isabella Jack Sebastian Nora Maverick Camila Ethan Owen,e n n a k n a k a n n,11,8~15,Output: e n n a k n a k a n n,198,185,13
Emily Harper Nora Ava Violet Logan Luna Henry Elias,y r a a t n a y s,9,8~15,Output: y r a a t n a y s,191,180,11
Oliver Lucas Isabella Sofia Amelia James Benjamin Isabella Lucy Avery Naomi Elizabeth,r s a a a s n a y y i h,12,8~15,Output: r s a a a s n a y y i h,199,185,14
Hudson Emilia Mateo Eliana Riley Isaac Aurora Violet Luke Daniel Hazel Gabriel,n a o a y c a t e l l l,12,8~15,Output: n a o a y c a t e l z l,200,186,14
Aiden Avery Mason Eliana Penelope Jackson Lucy Ava Amelia,n y n a e n y a a,9,8~15,Output: n y n a e n y a a,194,183,11
Olivia Elizabeth Nova Ivy Luca James Mason Olivia Mia Liam Noah Eleanor Lily Ezra,a h a y a s n a a m h r y a,14,8~15,Output: a h a y a s n a a h r y a,200,185,15
Charlotte Maverick Ezra Grace Jackson Julian Asher Dylan Jackson Evelyn Mia,e k a e n n r n n n a,11,8~15,Output: e k a e n n r n n a,196,184,12
Luca John Sophia Lily Eliana Elijah Maverick Eleanor Jack Willow,a n a y a h k r k w,10,8~15,Output: a n a y a h k r k w,195,183,12
Madison Victoria Alexander Hudson Isla Chloe Penelope Ava Joseph,n a r n a e e a h,9,8~15,Output: n a r n a e e a h,193,182,11
Aiden Scarlett Jack Madison Levi Violet Aurora Elias Mason Ezra,n t k n i t a s n a,10,8~15,Output: n t k n i t a s n a,194,182,12
William Isabella Oliver Dylan Isla Mia Zoe Scarlett Jackson Willow James Theodore Logan,m a r n a a e t n w s e n,13,8~15,Output: m a r n a a e t n w s e n,201,186,15
Emily Ella Santiago Layla Michael Logan Oliver Sebastian Daniel Olivia Gianna Elizabeth Emma,y a o a l n r n l a a h a,13,8~15,Output: y a o a l n r n l a a h a,201,186,15
Liam Grayson Isabella Noah Ava Ellie Eliana Aurora Joseph Mila Victoria Lucas Ella,m n a h a e a a h a a s a,13,8~15,Output: m n a h a e a a h a a s a,203,188,15
Isla Ethan Olivia Ava Logan Michael Owen Jacob Liam Emily Dylan,a n a a n l n b m y n,11,8~15,Output: a n a a n l n b m y n,196,183,13
Isabella Jacob Penelope Jackson Thomas Elizabeth Aiden Theodore Elijah Sophia Hazel Henry,a b e n s h n e h a l y,12,8~15,Output: a b e n s h n e h a l y,200,186,14
Thomas Jacob Nova Matthew Chloe Zoe Mason Logan Luca Sophia Luke,s b a w e e n n a a e,11,8~15,Output: s b a w e e n n a a e,195,182,13
Eliana Aiden Benjamin Julian Luna Sebastian Michael Victoria,a n n n a n l a,8,8~15,Output: a n n n a n l a,191,181,10
Abigail Aurora Chloe Mila David Willow Mason Dylan Avery Luca,l a e a d w n n y a,10,8~15,Output: l a e a d w n n y a,195,183,12
Elijah Harper Luke Miles Isabella Emma Ethan Eleanor,h r e s a a n r,8,8~15,Output: h r e s a a n r,190,180,10
Aurora Sophia Zoe James Charlotte Mia James Scarlett Elias Noah Luna,a a e s e a s t s h a,11,8~15,Output: a a e s e a s t s h a,195,182,13
Henry Joseph Isla Eliana Sofia Hazel Miles Benjamin Samuel Gabriel Emma Gabriel Lucy Gabriel,y h a a a l s n l l a l y l,14,8~15,Output: y h a a a l s n l l a l,201,187,14
Dylan Amelia Gianna Samuel Ava Madison Eleanor Sofia Elijah Benjamin,n a a l a n r a h n,10,8~15,Output: n a a l a n r a h n,194,182,12
Ellie Jack Charlotte Willow Nora Luca Julian Julian Aiden Olivia,e k e w a a n n n a,10,8~15,Output: e k e w a a n n n a,194,182,12
Sebastian Maverick Elizabeth David Violet Olivia Mila Penelope Olivia Santiago Lily Liam Charlotte,n k h d t a a e a o y m e,13,8~15,Output: n k h d t a a e a o y m e,202,187,15
