input,out,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
Manfred Anja Uwe Thorsten Markus Thorsten Monika Matthias Jan Karin,d a e n s n a s n n,10,8~15,Output: d a e n s n a s n n,203,191,12
Philipp Stefan Brigitte Karin Thorsten Joachim Bernd Wolfgang Susanne Matthias Jürgen Philipp,p n e n n m d g e s n p,12,8~15,Output: p n e n n m d g e s n p,211,197,14
Bärbel Jens Dirk Monika Bettina Kerstin Katharina Matthias Markus Jutta Dirk Anja Brigitte,l s k a a n a s s a k a e,13,8~15,Output: l s k a a n a s s a k a e,213,198,15
Bettina Klaus Stefan Joachim Hans Angelika Ivonne Uwe,a s n m s a e e,8,8~15,Output: a s n m s a e e,198,188,10
Thomas Sven Angelika Thomas Sven Joachim Brigitte Thomas Wolfgang,s n a s n m e s g,9,8~15,Output: s n a s n m e s g,201,190,11
Heike Stefanie Kerstin Heike Petra Jörg Hans Anja,e e n e a g s a,8,8~15,Output: e e n e a g s a,199,189,10
Birgit Stefanie Thomas Klaus Heike Ulrike Anna Ivonne Philipp Wolfgang Stefan,t e s s e e a e p g n,11,8~15,Output: t e s s e e a e p g n,203,190,13
Bettina Joachim Thomas Anja Sven Ulrike Uwe Katharina Anja Ute Susanne Brigitte Jan Ute,a m s a n e e a a e e e n e,14,8~15,Output: a m s a n e e a a e e e n e,219,203,16
Karin Dirk Dirk Stefanie Wolfgang Markus Sabine Joachim Heike Sven Angelika Klaus,n k k e g s e m e n a s,12,8~15,Output: n k k e g s e m e n a s,208,194,14
Matthias Markus Stefanie Matthias Ivonne Jutta Sabine Ulrike Ralph Anja Stefan Sven Karin Angelika,s s e s e a e e h a n n n a,14,8~15,Output: s s e s e a e e h a n n n a,213,197,16
Bärbel Anna Jutta Katharina Wolfgang Klaus Hans Markus Jörg Birgit Philipp,l a a a g s s s g t p,11,8~15,Output: l a a a g s s s g t p,206,193,13
Heike Monika Markus Thomas Monika Bettina Anna Katharina Kerstin Ivonne Anja Monika Bettina Sven,e a s s a a a a n e a a a n,14,8~15,Output: e a s s a a a a n e a a a n,216,200,16
Manfred Ulrike Sabine Thorsten Katharina Kerstin Angelika Katharina Jan Hans,d e e n a n a a n s,10,8~15,Output: d e e n a n a a n s,206,194,12
Jan Wolfgang Joachim Philipp Kerstin Hans Markus Rainer Karin Jörg Sven Sven,n g m p n s s r n g n n,12,8~15,Output: n g m p n s s r n g n n,209,195,14
Sabine Bärbel Kerstin Stefan Sabine Rainer Bernd Hans Heike Susanne Jutta Jörg Angelika Heike,e l n n e r d s e e a g a e,14,8~15,Output: e l n n e r d s e e a g a e,218,202,16
Ulrike Bärbel Thomas Philipp Hans Thorsten Bernd Susanne Sven Bettina Angelika Brigitte Anna,e l s p s n d e n a a e a,13,8~15,Output: e l s p s n d e n a a e a,213,198,15
Bernd Hans Stefanie Hans Ivonne Ivonne Philipp Dirk Monika Rainer Susanne Jens,d s e s e e p k a r e s,12,8~15,Output: d s e s e e p k a r e s,207,193,14
Klaus Philipp Hans Matthias Bernd Bernd Joachim Rainer Ivonne Susanne Karin,s p s s d d m r e e n,11,8~15,Output: s p s s d d m r e e n,206,193,13
Bernd Birgit Monika Klaus Susanne Thomas Thomas Monika Rainer Markus Bärbel Anna Manfred,d t a s e s s a r s l a d,13,8~15,Output: d t a s e s s a r s l a d,211,196,15
Stefanie Sabine Bärbel Stefanie Thomas Joachim Anna Bärbel Heike Bettina Philipp,e e l e s m a l e a p,11,8~15,Output: e e l e s m a l e a p,209,196,13
Ralph Ute Jörg Ralph Joachim Stefan Bernd Hans Jutta,h e g h m n d s a,9,8~15,Output: h e g h m n d s a,201,190,11
Thorsten Ute Uwe Ulrike Monika Thomas Joachim Ute Hans Jörg,n e e e a s m e s g,10,8~15,Output: n e e e a s m e s g,206,194,12
Jutta Ulrike Philipp Thorsten Karin Petra Manfred Manfred Matthias Jutta Katharina Manfred Susanne,a e p n n a d d s a a d e,13,8~15,Output: a e p n n a d d s a a d e,213,198,15
Katharina Birgit Ivonne Jörg Dirk Martina Anna Bärbel Ivonne Bernd Uwe Klaus Uwe,a t e g k a a l e d e s e,13,8~15,Output: a t e g k a a l e d e s e,215,200,15
Klaus Martina Klaus Joachim Hans Katharina Monika Stefan Bärbel Bernd Klaus,s a s m s a a n l d s,11,8~15,Output: s a s m s a a n l d s,207,194,13
Thomas Bärbel Thorsten Markus Bärbel Thomas Dirk Ivonne,s l n s l s k e,8,8~15,Output: s l n s l s k e,198,188,10
Katharina Susanne Ralph Martina Klaus Bärbel Jörg Bärbel Klaus,a e h a s l g l s,9,8~15,Output: a e h a s l g l s,204,193,11
Ulrike Angelika Jan Bärbel Anna Ulrike Jürgen Jens Ulrike,e a n l a e n s e,9,8~15,Output: e a n l a e n s e,203,192,11
Ute Heike Anna Klaus Susanne Anja Angelika Bettina Brigitte Klaus Bärbel Stefan,e e a s e a a a e s l n,12,8~15,Output: e e a s e a a a e s l n,210,196,14
Angelika Bettina Sven Matthias Katharina Kerstin Brigitte Markus Bernd Karin,a a n s a n e s d n,10,8~15,Output: a a n s a n e s d n,206,194,12
Ute Jutta Ralph Rainer Thomas Heike Joachim Susanne,e a h r s e m e,8,8~15,Output: e a h r s e m e,199,189,10
Martina Katharina Jörg Kerstin Wolfgang Sven Kerstin Manfred Ivonne Sabine Rainer Martina Monika Dirk,a a g n g n n d e e r a a k,14,8~15,Output: a a g n g n n d e e r a a k,218,202,16
Heike Jutta Stefanie Markus Jörg Monika Jörg Manfred Bärbel Dirk Bärbel Philipp,e a e s g a g d l k l p,12,8~15,Output: e a e s g a g d l k l p,213,199,14
Thorsten Karin Heike Bärbel Manfred Ulrike Birgit Ute Bettina Birgit Kerstin,n n e l d e t e a t n,11,8~15,Output: n n e l d e t e a t n,210,197,13
Bernd Manfred Ivonne Jürgen Susanne Anna Bettina Jürgen Sven,d d e n e a a n n,9,8~15,Output: d d e n e a a n n,206,195,11
Sabine Hans Martina Thorsten Wolfgang Birgit Joachim Philipp Jens Markus Jürgen Thorsten Philipp Heike,e s a n g t m p s s n n p e,14,8~15,Output: e s a n g t m p s s n p e,214,199,15
Kerstin Hans Klaus Katharina Bärbel Anja Katharina Petra Anja Heike Ulrike Sven Karin,n s s a l a a a a e e n n,13,8~15,Output: n s s a l a a a e e e e n n,216,200,16
Anja Thomas Hans Heike Kerstin Philipp Wolfgang Katharina Thorsten Heike Bettina,a s s e n p g a n e a,11,8~15,Output: a s s e n p g a n e a,206,193,13
Heike Philipp Birgit Brigitte Brigitte Klaus Stefanie Ivonne Wolfgang Jan Susanne Markus,e p t e e s e e g n e s,12,8~15,Output: e p t e e s e e g n e s,209,195,14
Susanne Sven Birgit Heike Ulrike Anja Susanne Philipp Susanne Brigitte Katharina,e n t e e a e p e e a,11,8~15,Output: e n t e e a e p e e a,210,197,13
Ralph Katharina Susanne Bettina Kerstin Manfred Stefan Jürgen Sabine Bärbel Jan,h a e a n d n n e l n,11,8~15,Output: h a e a n d n n e l n,210,197,13
Hans Birgit Anna Karin Jutta Hans Hans Bernd Bärbel Monika Uwe Angelika,s t a n a s s d l a e a,12,8~15,Output: s t a n a s s d l a e a,209,195,14
Bärbel Martina Hans Jutta Kerstin Uwe Anna Brigitte,l a s a n e a e,8,8~15,Output: l a s a n e a e,200,190,10
Anja Sven Dirk Uwe Jan Ivonne Thomas Martina Martina Rainer Joachim Bettina,a n k e n e s a a r m a,12,8~15,Output: a n k e n e s a a r m a,210,196,14
Stefan Philipp Karin Rainer Rainer Stefanie Ulrike Brigitte Birgit Thorsten Jürgen Ivonne,n p n r r e e e t n n e,12,8~15,Output: n p n r r e e e t n n e,213,199,14
Joachim Thomas Matthias Wolfgang Klaus Markus Uwe Thomas Bärbel Anja Jörg Jan Petra,m s s g s s e s l a g n a,13,8~15,Output: m s s g s s e s l a g n a,210,195,15
Dirk Katharina Rainer Manfred Stefan Kerstin Rainer Philipp Jürgen,k a r d n n r p n,9,8~15,Output: k a r d n n r p n,203,192,11
