input,out,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
анна петров александръ еленаъ сергейъ оьлга дмиьтрий олга анна анастасия кузнецов,а в ъ ъ ъ а й а а я в,11,8~15,Выход: а ръ аъ йъ а а ия в,286,271,15
александр серьгей сeргей иванов петров александр александр иванова ольга ъирина,р й й в в р р а а а,10,8~15,Выход: р й й в р р а а а,277,265,12
элена смирнова кузнецов дмитьрий оьлга сергей елена сергейъ васильева анастасия,а а в й а й а ъ а я,10,8~15,Выход: а а в й а й а а я,277,265,12
серьгей еленаъ олга иванова попов алексей иванова кузнецова смирнова дмиьтрий сeргей сeргей серьгей,й ъ а а в й а а а й й й й,13,8~15,Выход: й аъ а а в й а й й й,289,275,14
петрова алексей оьлга ирина еленаъ петрова сeргей смирнов сергейъ кузнецов анна,а й а а ъ а й в ъ в а,11,8~15,Выход: а й а а ъ а й ъ в а,281,266,15
попов сергей олга дмитьрий ъирина ъирина иванов смирнов елена андрей петров ъирина,в й а й а а в в а й в а,12,8~15,Выход: в й а в а и в а й а,281,268,13
дмиьтрий алексей александр кузнецова элена смирнов петрова сергей попов элена,й й р а а в а й в а,10,8~15,Выход: й й р а а в й в,274,263,11
попов смирнов васильева александръ александр дмиьтрий сeргей сeргей,в в а ъ р й й й,8,8~15,Выход: в в а ъ р й й й,273,261,12
иванова андрей попов оьлга петрова алексей ирина александръ елена сeргей елена,а й в а а й а ъ а й а,11,8~15,Выход: а й в а в а й а а,276,264,12
ъирина смирнов смирнов алексей еленаъ елена кузнецова ирина александръ ольга еленаъ,а в в й ъ а а а ъ а ъ,11,8~15,Выход: а в в й а а в а а,279,267,12
серьгей андрей алексей александръ дмиьтрий смирнова кузнецова иванова александр иванова,й й й ъ й а а а р а,10,8~15,Выход: й й й р в а а а р а,281,268,13
петрова еленаъ петрова кузнецова петров оьлга иванова васильева смирнов сергейъ васильева элена александръ,а ъ а а в а а а в ъ а а ъ,13,8~15,Выход: а ъ а в а в а й а а р а,291,275,16
иванова александръ васильева иванов александр петрова елена андрей петров александръ сергейъ,а ъ а в р а а й в ъ ъ,11,8~15,Выход: а ъ а в а а й ъ й,282,268,14
смирнова оьлга олга петрова алексей дмитьрий анна смирнова петров кузнецова кузнецова,а а а а й й а а в а а,11,8~15,Выход: а а а а й й а а а а,282,269,13
сeргей елена дмитьрий анна александръ анастасия елена серьгей анна олга попов,й а й а ъ я а й а а в,11,8~15,Выход: й а й й р а а й а в,278,265,13
кузнецова смирнов алексей кузнецов дмиьтрий иванов иванова кузнецов дмиьтрий иванова оьлга сергей сергей иванова,а в й в й в а в й а а й й а,14,8~15,Выход: а в й й в а в а о й й а а,297,281,16
попов ъирина ольга петрова андрей елена сeргей смирнов,в а а а й а й в,8,8~15,Выход: а а а в й а в,265,255,10
оьлга ольга александръ еленаъ кузнецов иванов анна попов александр ольга алексей,а а ъ ъ в в а в р а й,11,8~15,Выход: а а ъ а в в а а й,279,266,13
серьгей кузнецов александръ попов анна андрей смирнова андрей элена александръ александръ елена сергей оьлга,й в ъ в а й а й а ъ ъ а й а,14,8~15,Выход: й в ръ в а й й а а й а о а,294,277,17
смирнова петрова смирнов елена анастасия серьгей васильева олга сергейъ александр кузнецов ирина смирнов,а а в а я й а а ъ р в а в,13,8~15,Выход: а а а а я а а в а а,286,273,13
ирина елена сeргей андрей петрова ольга александръ сeргей иванова васильева анастасия елена иванов,а а й й а а ъ й а а я а в,13,8~15,Выход: а а й й а в а а а а а,286,272,14
александр кузнецов иванов алексей сeргей иванова александръ ирина александръ дмитьрий,р в в й й а ъ а ъ й,10,8~15,Выход: в в в й а а ръ а а й,281,267,14
алексей петрова еленаъ сергейъ андрей александръ петрова попов иванова сергейъ смирнов елена сергейъ,й а ъ ъ й ъ а в а ъ в а ъ,13,8~15,Выход: й а йъ й ръ а в а йъ й,289,273,16
смирнов алексей петрова александр оьлга иванов александр андрей сeргей петров васильева олга сергейъ,в й а р а в р й й в а а ъ,13,8~15,Выход: в й р а в а й а а в а й,289,274,15
дмиьтрий оьлга кузнецов еленаъ васильева оьлга дмитьрий ирина алексей андрей анастасия,й а в ъ а а й а й й я,11,8~15,Выход: й а в а й а а й й а я,285,271,14
олга ирина алексей смирнов смирнов смирнова анна анна,а а й в в а а а,8,8~15,Выход: а а й в а а а,262,252,10
ъирина попов дмитьрий иванов елена кузнецова попов еленаъ иванова серьгей попов,а в й в а а в ъ а й в,11,8~15,Выход: а в й в а в а й й,275,263,12
ирина дмитьрий алексей андрей элена сергейъ сeргей андрей,а й й й а ъ й й,8,8~15,Выход: а й й й а й й,266,256,10
кузнецова петров олга ольга попов смирнова элена алексей,а в а а в а а й,8,8~15,Выход: а в а а а в а й,266,255,11
элена анастасия петрова дмиьтрий смирнов дмиьтрий андрей попов иванов анна кузнецова анастасия васильева,а я а й в й й в в а а я а,13,8~15,Выход: а а а й в й й а а а а,290,276,14
александр дмитьрий александр андрей ъирина кузнецов александр иванов ольга петров ъирина дмиьтрий сeргей иванов,р й р й а в р в а в а й й в,14,8~15,Выход: р й р й в в а в й й в,295,281,14
олга елена дмитьрий ирина александръ сeргей еленаъ кузнецова еленаъ смирнов кузнецов сергейъ,а а й а ъ й ъ а ъ в в ъ,12,8~15,Выход: а а й а й а а в й,285,273,12
оьлга олга александр ольга дмитьрий ольга иванова серьгей,а а р а й а а й,8,8~15,Выход: а а р а й а а й,269,258,11
смирнов анастасия кузнецов смирнов ирина смирнов смирнов ъирина еленаъ дмитьрий,в я в в а в в а ъ й,10,8~15,Выход: в а в в а в а й,276,265,11
александръ васильева ирина сергей серьгей александръ серьгей ъирина петрова,ъ а а й й ъ й а а,9,8~15,Выход: ъ а а й й ъ а а в а,277,262,15
ольга елена иванова смирнов сергей петрова еленаъ элена дмитьрий серьгей ирина смирнова кузнецова попов,а а а в й а ъ а й й а а а в,14,8~15,Выход: а а а в й а а й а а в а,287,272,15
сeргей дмиьтрий дмиьтрий серьгей дмитьрий иванов ъирина олга ольга дмитьрий,й й й й й в а а а й,10,8~15,Выход: й й й й в а а а й,280,268,12
петров сергейъ александр анна анастасия васильева анна серьгей ольга александр,в ъ р а я а а й а р,10,8~15,Выход: в ъ р а а иева а а й а,279,264,15
ольга алексей дмитьрий александръ смирнова кузнецова александръ дмиьтрий ольга оьлга анна,а й й ъ а а ъ й а а а,11,8~15,Выход: а й й р а в а й й а а а,288,273,15
анна кузнецова александр ирина петрова александръ александр ольга оьлга васильева,а а р а а ъ р а а а,10,8~15,Выход: а а р и а й р а а а,279,266,13
анастасия анастасия александръ петров анастасия сeргей анна попов смирнов петрова,я я ъ в я й а в в а,10,8~15,Выход: а а ръ в а й в а,280,268,12
ъирина сeргей анна ъирина ъирина еленаъ ъирина анастасия,а й а а а ъ а я,8,8~15,Выход: а й а а а а я,271,261,10
смирнова еленаъ попов петров смирнова андрей ъирина васильева смирнов кузнецов,а ъ в в а й а а в в,10,8~15,Выход: а а в в а й а в,273,262,11
дмитьрий сергей александръ серьгей александр иванов александр иванова иванова анастасия,й й ъ й р в р а а я,10,8~15,Выход: й й р й в а а а я,279,267,12
елена ъирина петров иванова кузнецов попов кузнецов серьгей васильева александр,а а в а в в в й а р,10,8~15,Выход: а в а а в в й а а,275,263,12
смирнов васильева александр ольга дмитьрий дмиьтрий оьлга александр ъирина,в а р а й й а р а,9,8~15,Выход: в а р а й й а а в а,278,265,13
александръ олга александръ андрей ольга олга сергейъ алексей сергейъ александр петрова иванова,ъ а ъ й а а ъ й ъ р а а,12,8~15,Выход: ъ а а й й а й а а в а,289,274,15
иванова оьлга кузнецов петров алексей попов александр попов смирнова иванов алексей александр еленаъ дмиьтрий,а а в в й в р в а в й р ъ й,14,8~15,Выход: а а в в й в в а й й а й,291,276,15
кузнецова дмиьтрий серьгей смирнова сeргей сeргей еленаъ попов элена кузнецова александр еленаъ,а й й а й й ъ в а а р ъ,12,8~15,Выход: а й й а а а а а а,286,274,12
анастасия кузнецов александр дмитьрий петрова иванова анастасия кузнецова петрова ирина ъирина,я в р й а а я а а а а,11,8~15,Выход: а в р й а а в а а ина,287,273,14
смирнов петров элена олга елена елена олга елена ирина иванова,в в а а а а а а а а,10,8~15,Выход: в в а а а а а в а,268,256,12
оьлга петров анна олга сергейъ елена сергейъ кузнецов смирнов анна элена кузнецов олга,а в а а ъ а ъ в в а а в а,13,8~15,Выход: а в а ъ а а в а а олга,287,271,16
алексей сергей сергейъ александр ольга попов иванова сергей елена попов,й й ъ р а в а й а в,10,8~15,Выход: й й ъ р а а й а,272,260,12
александр ирина смирнова ольга оьлга смирнов серьгей дмиьтрий дмиьтрий петрова смирнова,р а а а а в й й й а а,11,8~15,Выход: р а а а й й й а в а,282,269,13
анастасия кузнецов кузнецова попов ъирина олга елена иванова дмитьрий дмитьрий ъирина,я в а в а а а а й й а,11,8~15,Выход: а в а а в а а й а а,284,271,13
анна иванов сeргей петров васильева кузнецова анастасия анна сергей кузнецова кузнецов сeргей сергейъ,а в й в а а я а й а в й ъ,13,8~15,Выход: а в й в а в а й а в й ъ,293,277,16
анна иванов дмиьтрий анна петрова смирнова кузнецов иванова еленаъ сергейъ анастасия,а в й а а а в а ъ ъ я,11,8~15,Выход: а й й а а в а а й а я,281,267,14
ирина иванова андрей александр анна анна васильева петров алексей петрова васильева сергей,а а й р а а а в й а а й,12,8~15,Выход: а а й р а а а в а а й а,280,265,15
сергейъ петрова дмитьрий кузнецов алексей кузнецов серьгей александръ андрей дмитьрий дмиьтрий элена иванова,ъ а й в й в й ъ й й й а а,13,8~15,Выход: ъ а й в й й ръ й й а а,294,278,16
серьгей оьлга елена олга оьлга елена анастасия петров петров александръ смирнов,й а а а а а я в в ъ в,11,8~15,Выход: й а а а а а в р в,280,268,12
анастасия серьгей кузнецов иванов андрей андрей иванова анна ирина иванов иванова попов петрова ъирина,я й в в й й а а а в а в а а,14,8~15,Выход: а й в в й а а а в а а в а,288,272,16
ольга серьгей александр иванова иванова иванов ъирина александръ петров александр васильева дмитьрий ъирина ъирина,а й р а а в а ъ в р а й а а,14,8~15,Выход: а й р а а в а в а а в а а,296,280,16
петров иванов анна ольга васильева александр ъирина александр ъирина сeргей сергейъ смирнов петрова,в в а а а р а р а й ъ в а,13,8~15,Выход: в в а а в а в ъ й ъ й в а,292,274,18
ольга ирина смирнов серьгей анастасия серьгей ольга кузнецова петрова олга,а а в й я й а а а а,10,8~15,Выход: а а й й а а в а,275,264,11
сергейъ ольга елена александръ петров кузнецов ъирина петров оьлга кузнецов смирнов кузнецов еленаъ элена,ъ а а ъ в в а в а в в в ъ а,14,8~15,Выход: ъ а а ъ в в а в а а,294,279,15
сeргей дмиьтрий оьлга петрова елена петрова олга оьлга,й й а а а а а а,8,8~15,Выход: й й а а а а а,269,259,10
еленаъ смирнова петрова еленаъ елена сeргей сергейъ попов дмиьтрий кузнецов ирина,ъ а а ъ а й ъ в й в а,11,8~15,Выход: а а а а й ъ й в ина,280,266,14
ольга элена петрова александр петров оьлга сeргей александръ дмитьрий петрова,а а а р в а й ъ й а,10,8~15,Выход: а а а в р й а а а,278,266,12
смирнова ольга сeргей дмитьрий елена дмиьтрий кузнецова попов ъирина сергейъ,а а й й а й а в а ъ,10,8~15,Выход: а а й й а а в а й,279,267,12
олга серьгей александръ серьгей сeргей иванова васильева иванова ирина сeргей серьгей элена дмиьтрий,а й ъ й й а а а а й й а й,13,8~15,Выход: а й ръ й й а а ина й й а й,291,274,17
петрова александр алексей петров попов сергей кузнецова серьгей дмитьрий иванова анна ъирина дмиьтрий иванов,а р й в в й а й й а а а й в,14,8~15,Выход: а р й в й а а а а а,290,277,13
анна петрова петров васильева андрей алексей ольга дмиьтрий александръ иванов попов сергейъ александр,а а в а й й а й ъ в в ъ р,13,8~15,Выход: а а ва а й р а й р й,286,273,13
иванова ольга еленаъ ъирина иванов андрей анна ольга серьгей попов олга елена анастасия андрей,а а ъ а в й а а й в а а я й,14,8~15,Выход: а а ъ а в й а а а а я й а,289,272,17
смирнов дмиьтрий оьлга оьлга иванова ирина петров ирина олга васильева,в й а а а а в а а а,10,8~15,Выход: в й а а а в а а а,275,263,12
