input,out,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
Ярослав Ілай Гордій Сарра Лея Соломія Назар Сінан Ян Макар Таїсія Арсен Анелія Мілана Северин Лукас Анісія Ангеліна Еріка Андрій Данило Тимофій Левій Діана Лея Ельдар Тимофій,в й й а я я р н н р я н я а н с я а а й о й й а я р й,27,22~30,Output: в Ій й а а я я р а н а с а н а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,456,297,159
Северин Владислав Лєтті Сарра Лєтті Самуїл Максим Асаф Емма Еней Аріна Єремія Олександра Есмі Квітослава Христина Тиміш Суламіта Павло Тальха Рувим Єва Заріна Амір,н в і а і л м ф а й а я а і а а ш а о а м а а р,24,22~30,Output: н в і а а і л м ф а е а а а а а х а т с у п Т Р Є Є О К Х Т П Р Є З А,328,291,37
Роман Еліс Діана Леонард Макар Самуїл Емма Денис Веремій Емма Роман Аліна Рувим Тіна Георгій Магдалина Сінан Артем Владислав Леві Заріна Олександра Анісія Сарра Самуїл Еріка Роман Есмі Роман,н с а д р л а с й а н а м а й а н м в і а а я а л а н і н,29,22~30,Output: н а а д р М л Е а Д Е В Е Е Р Т Г М С А В Л З А О С С Е Р Е Р Е,338,304,34
Міран Магдалина Аскольд Міран Анелія Олександр Левій Агата Дарина Асаф Вероніка Павло Ярема Орися Лукас Мілана Даниїл Суламіта Рамазан Мартін Мілана Яна Данило Ян Вероніка Мілана Тадей,н а д н я р й а а ф а о а я с а л а н н а а о н а а й,27,22~30,Output: н а а н а а р й а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,462,303,159
Меланія Артем Еліна Матвій Міран Уляна Гордій Вероніка Мілана Северин Самуїл Гордій Дарина Еліна Тальха Захар Павло Тіна Емілія Денис Уляна Софія Яна Ян Олександр,я м а й н а й а а н л й а а а р о а я с а я а н р,25,22~30,Output: а й а й а а а й а а а й а а а а а а а а а а а,316,291,25
Сінан Тальха Стефанія Лея Алан Магдалина Рахіль Ярина Мартін Ельдар Ельдар Мартін Лукас Ярина Квітослава Емілія Рахіль Дарина Лея Суламіта Соломія Еліс Єремія,н а я я н а ь а н р р н с а а я ь а я а я с я,23,22~30,Output: н а а я а н Р х Л М Р Я М Е Е М Л Я К Е Р Д Л С Е Є,320,292,28
Єремія Амір Олександр Еней Рахіль Тимофій Есмі Емма Леонард Злата Стефанія Денис Алім Даниїл Лукас Аделіна Лукас Єлизавета Тіна Злата Нестор Олександра,я р р й ь й і а д а я с м л с а с а а а р а,22,22~30,Output: я р р є й а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,394,285,109
Уляна Мартін Ангеліна Захар Олександр Левій Ярема Олександр Суламіта Ярослав Розалія Мія Сарра Стефанія Лея Яна Макар Левій Леонард Марк Нестор Данило Розалія Авенір Орися,а н а р р й а р а в я я а я я а р й д к р о я р я,25,22~30,Output: а н а а р О я Я а С М С Л Я М С Л Я Р Д Р О Р А,320,294,26
Єремія Орися Георгій Еней Ілай Арсен Магдалина Лєтті Давид Тім Магдалина Олександра Тадей Тимофій Єва Леві Рувим Єремія Емма Сарра Квітослава Христина,я я й й й н а і д м а а й й а і м я а а а а,22,22~30,Output: я я й й й а а а а д Т М а Л Р М Є Е С К Х,307,284,23
Таїсія Рахіль Максим Артем Северин Захар Олівія Самуїл Андрій Данило Тімур Анісія Максим Таїсія Мартін Левій Аліна Мія Тімур Стефанія Мілана Марк Асаф Тадей,я ь м м н р я л й о р я м я н й а я р я а к ф й,24,22~30,Output: а ї м М н О і Л О А А Т М Л А М Т С М М А Т,313,289,24
Левій Суламіта Лєтті Леві Денис Георгій Таїсія Арсен Самуїл Рамазан Барбара Ангеліна Денис Ярослав,й а і і с й я н л н а а с в,14,8~15,Output: й а а і й Й а я н Р а А Д Я В,283,266,17
Алім Тімур Єфрем Рахіль Марк Сарра Барбара Олександр Андрій Сінан Єлизавета Макар Соломія,м р м ь к а а р й н а р я,13,8~15,Output: м р м л а а а р а а н а я,274,259,15
Єва Гордій Єва Анісія Аделіна Макар Дмитро Єфрем Мартін Макар Ярина Уляна Тім,а й а я а р о м н р а а м,13,8~15,Output: а й а а а о о н а а н,266,253,13
Дарина Мія Есмі Анна Сарра Лео Асаф Анастасія Сарра Барбара Вероніка Анісія,а я і а а о ф я а а а я,12,8~15,Output: а а і а а о ф а а а а,269,256,13
Леонард Естер Квітослава Тиміш Асаф Тімур Сарра Роман Єремія Левій Розалія,д р а ш ф р а н я й я,11,8~15,Output: д р а а ш ф р а й а,263,251,12
Макар Веремій Гордій Мілана Богдан Таїсія Яна Квітослава Емма Рувим Есмі Сінан Захар Тальха,р й й а н я а а а м і н р а,14,8~15,Output: р й й а а Я а а а м а н х а,276,260,16
Уляна Міран Анна Ярослав Олександр Еліс Орися Денис Соломія Гордій,а н а в р с я с я й,10,8~15,Output: а а а в р р а я а й,261,249,12
Ілай Алан Аріна Тіна Есфір Роман Тальха Анелія Ярина Рувим Стефанія Леонард,й н а а р н а я а м я д,12,8~15,Output: й н а а Т р н а Я Р а А,268,254,14
Лео Анісія Барбара Артем Веремій Єлизавета Тальха Лукас Рувим Еліс Левій Даниїл Таїсія Андрій,о я а м й а а с м с й л я й,14,8~15,Output: о а а а є а х с м й а ї й,280,265,15
Павло Емілія Назар Розалія Алан Емма Рувим Лео Лєтті Розалія Роман,о я р я н а м о і я н,11,8~15,Output: о а а я а а о і о а Н,263,250,13
Заріна Марк Ярина Авенір Аріна Дарина Тальха Злата,а к а р а а а а,8,8~15,Output: а к а р а а а а,251,241,10
Сінан Лука Тимофій Даяна Орися Тиміш Сінан Злата Анастасія Тім Лея Вікторія Тім Магдалина,н а й а я ш н а я м я я м а,14,8~15,Output: н а й а а я а а а а а а,273,259,14
Ярина Єлизавета Алан Тімур Нестор Рахіль Владислав Захар Арсен,а а н р р ь в р н,9,8~15,Output: а а н р р Л В А Н,256,245,11
Магдалина Андрій Міран Анісія Дмитро Наомі Єва Магдалина Дмитро Сінан Рувим Владислав Еріка Левій,а й н я о і а а о н м в а й,14,8~15,Output: а й й а а і о а а н Р В Е й,277,261,16
Аріна Розалія Квітослава Софія Емілія Аріна Діана Денис Дарина Амір,а я а я я а а с а р,10,8~15,Output: а а а а а а с а р а,264,252,12
Есмі Дмитро Барбара Артем Марк Северин Єва Аскольд Анелія Діана Ілай Данило Яна Авенір,і о а м к н а д я а й о а р,14,8~15,Output: і о а а М Н Є Д А І О Я Р,273,258,15
Магдалина Вікторія Христина Есмі Єфрем Андрій Анелія Ярина Аскольд Лео Дарина Тадей,а я а і м й я а д о а й,12,8~15,Output: а а а і є й а а а о а,269,256,13
Авенір Леві Даниїл Олександра Мія Артем Амір Ярослав Тімур,р і л а я м р в р,9,8~15,Output: р й л а а М р В р,256,245,11
Сінан Богдан Лєтті Анелія Андрій Георгій Анастасія Веремій Асаф Ярема Владислав,н н і я й й я й ф а в,11,8~15,Output: н ан а а й й а а ф а м,269,256,13
Христина Алан Єфрем Алім Магдалина Олександра Таїсія Андрій Злата Давид Леонард Ілай,а н м м а а я й а д д й,12,8~15,Output: а н м а а я я й д д,267,255,12
Заріна Самуїл Анелія Павло Дмитро Заріна Алан Мія Авенір Яків Сарра,а л я о о а н я р в а,11,8~15,Output: а ля а о О а р М я С а,263,249,14
Алан Сарра Богдан Уляна Аделіна Вероніка Рамазан Аріна Еліс Рувим,н а н а а а н а с м,10,8~15,Output: н а н а а а н а Р а,261,249,12
Арсен Естер Тадей Єремія Левій Алан Олександр Захар Алім Лукас,н р й я й н р р м с,10,8~15,Output: н р й а й Л н р р С,259,247,12
Еліс Емілія Матвій Олександр Еней Магдалина Єва Наомі Тальха Ян,с я й р й а а і а н,10,8~15,Output: а а й р р а а і н,260,249,11
Ярема Єремія Ярослав Анісія Христина Емілія Заріна Меланія Олександр Арсен Наомі Данило Стефанія Андрій,а я в я а я а я р н і о я й,14,8~15,Output: а я в а а я а а р о і о й а а я,282,264,18
Есфір Лєтті Еней Анастасія Асаф Алім Даниїл Тимофій Ангеліна Ангеліна Алан Магдалина Еліна Меланія,р і й я ф м л й а а н а а я,14,8~15,Output: р і й а а ф л й й а а а а а а,283,266,17
Аскольд Матвій Ярема Анна Назар Аліна Сінан Рамазан Алім,д й а а р а н н м,9,8~15,Output: д й а а р н а н,257,247,10
Алім Софія Тімур Владислав Тім Яна Анелія Северин Квітослава Гордій Матвій Софія,м я р в м а я н а й й я,12,8~15,Output: м а р Владислав Яна а Н Северин а Гордій й Софія,278,255,23
Барбара Алім Ілай Аделіна Арсен Олівія Тадей Марк Роман Артем Діана Стефанія Суламіта,а м й а н я й к н м а я а,13,8~15,Output: а м й а а н й й а а а а,273,259,14
Ангеліна Олександра Лєтті Лука Сінан Діана Артем Суламіта Міран Сарра Суламіта Діана,а а і а н а м а н а а а,12,8~15,Output: а а і а С ан а а а а а,271,258,13
Лєтті Тімур Авенір Таїсія Соломія Дмитро Анна Ярема Даниїл Мілана Гордій Рахіль Заріна Андрій,і р р я я о а а л а й ь а й,14,8~15,Output: і р р а я а о а а а й а,277,263,14
Дарина Тім Арсен Лукас Самуїл Леонард Левій Андрій Сарра Аскольд Вероніка Лукас Рамазан Міран,а м н с л д й й а д а с н н,14,8~15,Output: а м н с л й й а а а к а н,277,262,15
Павло Самуїл Агата Роман Яна Авенір Христина Матвій Роман Орися,о л а н а р а й н я,10,8~15,Output: о л а н я р р а й а н,260,247,13
Софія Міран Даяна Есфір Єлизавета Амір Олександра Ян,я н а р а р а н,8,8~15,Output: а а а а а а н,252,243,9
Рахіль Єва Ангеліна Еней Тиміш Еріка Северин Лука Давид Алім,ь а а й ш а н а д м,10,8~15,Output: ль а а а ш Е а н Д А М,258,245,13
Христина Олександра Олександра Авенір Асаф Софія Даяна Денис Давид Софія,а а а р ф я а с д я,10,8~15,Output: а а а р а а а Д Д С С,261,248,13
Дарина Наомі Владислав Лукас Давид Стефанія Нестор Гордій,а і в с д я р й,8,8~15,Output: а і в с Д а а й,255,245,10
Орися Еріка Тальха Гордій Стефанія Аделіна Ярослав Тиміш Амір,я а а й я а в ш р,9,8~15,Output: я а а й а я ш м р,258,247,11
Северин Мілана Лєтті Барбара Анелія Богдан Соломія Суламіта Лука,н а і а я н я а а,9,8~15,Output: н а і а а н а а та,258,247,11
Анелія Мілана Мартін Еліна Аріна Агата Уляна Назар Діана Дмитро Аліна,я а н а а а а р а о а,11,8~15,Output: а а н а а а а а о о а,264,251,13
Леві Даниїл Тальха Тимофій Ян Тиміш Ангеліна Назар Анісія Лея Лукас Алім Тимофій Ярина,і л а й н ш а р я я с м й а,14,8~15,Output: і ї х й Я ш А а Л а А а Я,273,258,15
Лея Леві Максим Макар Лєтті Гордій Міран Дмитро Олександра,я і м р і й н о а,9,8~15,Output: я й м р і й о о а,251,240,11
Ярема Міран Асаф Ангеліна Тимофій Рувим Макар Макар Аріна,а н ф а й м р р а,9,8~15,Output: а а ф а й й р а,254,244,10
Вікторія Еліна Павло Лукас Мартін Рувим Асаф Таїсія Діана,я а о с н м ф я а,9,8~15,Output: а а о с Н М Р А А,258,247,11
Данило Уляна Таїсія Уляна Квітослава Магдалина Леонард Даниїл Мія Соломія Максим Нестор Тимофій,о а я а а а д л я я м р й,13,8~15,Output: о а а а а а д і я а й р,274,260,14
Тиміш Єремія Анісія Матвій Міран Дарина Єлизавета Яна Орися,ш я я й н а а а я,9,8~15,Output: ш а а й й а а я а,257,246,11
Яна Суламіта Лука Анастасія Алім Еліс Сарра Емма,а а а я м с а а,8,8~15,Output: а а а я м с а а,256,246,10
Еней Лєтті Ярина Левій Владислав Гордій Рахіль Лукас Левій Ярослав,й і а й в й ь с й в,10,8~15,Output: й і а й В й Л Л Л Яв,263,250,13
Сінан Рамазан Ельдар Тімур Павло Арсен Аліна Тимофій Розалія Даяна Олександра Есфір Ян Заріна,н н р р о н а й я а а р н а,14,8~15,Output: н ан р о о А а я я а Я а З,276,261,15
Захар Софія Емілія Левій Діана Емма Розалія Аделіна Барбара Меланія Лука Олівія Максим,р я я й а а я а а я а я м,13,8~15,Output: р а а й а а я а а а а,269,256,13
Анісія Міран Лео Северин Олександра Емма Емма Аделіна Еліс,я н о н а а а а с,9,8~15,Output: я а о н а а а а С,255,244,11
Мартін Аліна Еліна Суламіта Данило Розалія Тиміш Соломія Гордій Меланія Олівія,н а а а о я ш я й я я,11,8~15,Output: н а а а о о ш я я а а,267,254,13
Еліс Діана Тім Владислав Есмі Наомі Аліна Тіна Заріна Соломія Лука Меланія,с а м в і і а а а я а я,12,8~15,Output: С А М В А І А А Я С М,266,253,13
Тимофій Злата Есмі Олександр Тімур Лука Тиміш Аріна,й а і р р а ш а,8,8~15,Output: й а і р р ш а,251,242,9
Єремія Христина Таїсія Богдан Уляна Георгій Давид Олександра Дарина Єфрем Христина,я а я н а й д а а м а,11,8~15,Output: я а я а а й Д а Д а Є а,266,252,14
Тімур Дарина Матвій Ярина Анісія Павло Магдалина Магдалина,р а й а я о а а,8,8~15,Output: р а й а а о а а,255,245,10
Алан Есфір Есфір Еліна Розалія Давид Тіна Тиміш,н р р а я д а ш,8,8~15,Output: н р р а я Д а ш,253,243,10
Есфір Еліна Дарина Тальха Естер Рамазан Єва Еріка Леві Артем Еріка,р а а а р н а а і м а,11,8~15,Output: р а а х р Е а Е а,263,252,11
Еліс Суламіта Тадей Соломія Алім Єремія Яків Рахіль Еріка,с а й я м я в ь а,9,8~15,Output: С а й а а Я Р Л А,259,248,11
Павло Аскольд Орися Лукас Нестор Ельдар Макар Лея Тальха Вероніка Магдалина Левій,о д я с р р р я а а а й,12,8~15,Output: о д а С Н Р М Л В К М Л,270,256,14
Нестор Марк Єремія Аскольд Аскольд Мія Тиміш Міран Емма Тімур Міран,р к я д д я ш н а р н,11,8~15,Output: р к а д А а М ш Е а Т р Н,265,250,15
Захар Олівія Ярема Гордій Северин Ілай Есмі Ельдар Лука Рахіль Даяна Ілай Агата,р я а й н й і р а ь а й а,13,8~15,Output: р а а Я й Н Е р Л Р Д А А,272,257,15
Матвій Лея Даниїл Самуїл Авенір Артем Заріна Сінан Даниїл,й я л л р м а н л,9,8~15,Output: й а л л р н а н л,260,249,11
Тімур Анісія Емілія Давид Еліс Лео Тиміш Єлизавета,р я я д с о ш а,8,8~15,Output: р а а Д Е о ш а,255,245,10
Олівія Агата Стефанія Олександра Авенір Давид Даяна Тиміш Тальха Барбара Яків Сарра Алім,я а я а р д а ш а а в а м,13,8~15,Output: а а а а р д а х а а я а,271,257,14
Олександра Аскольд Тімур Георгій Христина Алім Есмі Діана Емілія Алім Левій Ярослав Стефанія Суламіта,а д р й а м і а я м й в я а,14,8~15,Output: а д р й а а м а я й а а а,281,266,15
Орися Роман Ілай Діана Діана Рахіль Данило Олександра,я н й а а ь о а,8,8~15,Output: я н й а а а л а,252,242,10
Еліс Тадей Северин Суламіта Тимофій Арсен Тимофій Есфір,с й н а й н й р,8,8~15,Output: с й н а й й р,254,245,9
Еліна Алім Арсен Яна Ярема Леві Соломія Лука Левій Павло Анелія,а м н а а і я а й о я,11,8~15,Output: а а н а а і а й о а,260,248,12
Орися Еріка Веремій Христина Агата Владислав Олександр Леонард Алім Дарина Ілай,я а й а а в р д м а й,11,8~15,Output: я а й а а В Р Д А І,267,255,12
Левій Левій Еліс Самуїл Ярема Рахіль Еліна Богдан Северин Захар,й й с л а ь а н н р,10,8~15,Output: й й с л я я л н р,259,248,11
Рахіль Аделіна Квітослава Христина Дарина Вероніка Олександр Ілай,ь а а а а а р й,8,8~15,Output: ль а а а а а р й,256,246,10
Авенір Анастасія Тіна Мія Георгій Вікторія Асаф Еліс Даяна Северин Анелія Максим Аріна Георгій,р я а я й я ф с а н я м а й,14,8~15,Output: р а а а й а а Е а Н А А Г А,275,259,16
Давид Захар Еліна Рахіль Агата Тім Лео Ельдар Еней Андрій,д р а ь а м о р й й,10,8~15,Output: д х а Р Л о Е й Е й,259,247,12
Злата Ярема Марк Ельдар Мія Тімур Олександр Леві Анісія Тіна Богдан Стефанія Вікторія,а а к р я р р і я а н я я,13,8~15,Output: а а к р а р р а а а а а,271,257,14
