Unnamed: 0,input,target,bins,input_ru,pred
211,"I have a drum, a trumpet, an accordion, and a violin.",4,1~7,"Ich habe eine Trommel, eine Trompete, ein Akkordeon und eine Geige.",Output: 4
212,"I have a grape, and four blackberries.",5,1~7,Ich habe eine Weintraube und vier Brombeeren.,Output: 5
213,"I have an accordion, a chair, a trumpet, and a couch.",4,1~7,"Ich habe ein Akkordeon, einen Stuhl, eine Trompete und eine Couch.",Output: 4
214,"I have a flute, and a drum.",2,1~7,Ich habe eine Flöte und eine Trommel.,Output: 2
215,"I have a head of broccoli, a plum, a banana, and an orange.",4,1~7,"Ich habe einen Brokkolikopf, eine Pflaume, eine Banane und eine Orange.",Output: 4
216,"I have a car, an oven, a lamp, and three fridges.",6,1~7,"Ich habe ein Auto, einen Ofen, eine Lampe und drei Kühlschränke.",Output: 6
217,"I have a chicken, a duck, two rabbits, a dog, and a cow.",6,1~7,"Ich habe ein Huhn, eine Ente, zwei Kaninchen, einen Hund und eine Kuh.",Output: 6
218,"I have a raspberry, a blackberry, a peach, and a nectarine.",4,1~7,"Ich habe eine Himbeere, eine Brombeere, einen Pfirsich und eine Nektarine.",Output: 4
219,"I have a snake, three bears, and a dog.",5,1~7,"Ich habe eine Schlange, drei Bären und einen Hund.",Output: 5
220,"I have a blackberry, a strawberry, an apple, an orange, and a peach.",5,1~7,"Ich habe eine Brombeere, eine Erdbeere, einen Apfel, eine Orange und einen Pfirsich.",Output: 5
221,"I have a blackberry, three oranges, an apple, and a grape.",6,1~7,"Ich habe eine Brombeere, drei Orangen, einen Apfel und eine Traube.",Output: 6
222,"I have a goat, and three ducks.",4,1~7,Ich habe eine Ziege und drei Enten.,Output: 4
223,"I have a goat, a rabbit, and a frog.",3,1~7,"Ich habe eine Ziege, ein Kaninchen und einen Frosch.",Output: 3
224,"I have a table, a fridge, a bed, and a couch.",4,1~7,"Ich habe einen Tisch, einen Kühlschrank, ein Bett und eine Couch.",Output: 4
225,"I have a raspberry, a nectarine, a blackberry, three oranges, a grape, an apple, a strawberry, and a peach.",10,7~13,"Ich habe eine Himbeere, eine Nektarine, eine Brombeere, drei Orangen, eine Traube, einen Apfel, eine Erdbeere und einen Pfirsich.",Output: 10
226,"I have a cow, three cats, a mouse, a rabbit, a snail, three pigs, and a goat.",11,7~13,"Ich habe eine Kuh, drei Katzen, eine Maus, ein Kaninchen, eine Schnecke, drei Schweine und eine Ziege.",Output: 10
227,"I have three clarinets, a trombone, four accordions, a flute, and a violin.",10,7~13,"Ich habe drei Klarinetten, eine Posaune, vier Akkordeons, eine Flöte und eine Geige.",Output: 10
228,"I have a drum, two trombones, four flutes, two accordions, a violin, a clarinet, and a piano.",12,7~13,"Ich habe eine Trommel, zwei Posaunen, vier Flöten, zwei Akkordeons, eine Geige, eine Klarinette und ein Klavier.",Output: 12
229,"I have an onion, a potato, two stalks of celery, three cauliflowers, a cabbage, a head of broccoli, and two yams.",11,7~13,"Ich habe eine Zwiebel, eine Kartoffel, zwei Stangen Sellerie, drei Blumenkohl, einen Kohl, einen Brokkolikopf und zwei Süßkartoffeln.",Output: 10
230,"I have three trombones, two accordions, a peach, a flute, a banana, and a raspberry.",9,7~13,"Ich habe drei Posaunen, zwei Akkordeons, einen Pfirsich, eine Flöte, eine Banane und eine Himbeere.",Output: 8
231,"I have a blackberry, two strawberries, a nectarine, a grape, two oranges, three raspberries, and a plum.",11,7~13,"Ich habe eine Brombeere, zwei Erdbeeren, eine Nektarine, eine Traube, zwei Orangen, drei Himbeeren und eine Pflaume.",Output: 11
232,"I have five cauliflowers, a stove, a stalk of celery, and a microwave.",8,7~13,"Ich habe fünf Blumenkohl, einen Herd, eine Selleriestange und eine Mikrowelle.",Output: 8
233,"I have three fridges, an oven, a couch, a microwave, a lamp, a toaster, a table, and a bed.",10,7~13,"Ich habe drei Kühlschränke, einen Ofen, eine Couch, eine Mikrowelle, eine Lampe, einen Toaster, einen Tisch und ein Bett.",Output: 10
234,"I have a fish, a pig, an onion, a donkey, a bear, a snail, a goat, and a mouse.",8,7~13,"Ich habe einen Fisch, ein Schwein, eine Zwiebel, einen Esel, einen Bären, eine Schnecke, eine Ziege und eine Maus.",Output: 8
235,"I have a carrot, an onion, a garlic, a cauliflower, three potatoes, and a yam.",8,7~13,"Ich habe eine Karotte, eine Zwiebel, einen Knoblauch, einen Blumenkohl, drei Kartoffeln und eine Yamswurzel.",Output: 8
236,"I have a piano, four oranges, an apple, a grape, and a trombone.",8,7~13,"Ich habe ein Klavier, vier Orangen, einen Apfel, eine Traube und eine Posaune.",Output: 8
237,"I have two lamps, a stove, a table, two cars, a couch, a fridge, a bed, a microwave, and two toasters.",12,7~13,"Ich habe zwei Lampen, einen Herd, einen Tisch, zwei Autos, eine Couch, einen Kühlschrank, ein Bett, eine Mikrowelle und zwei Toaster.",Output: 11
238,"I have a fridge, a microwave, a chair, three ovens, a stove, and four lamps.",11,7~13,"Ich habe einen Kühlschrank, eine Mikrowelle, einen Stuhl, drei Öfen, einen Herd und vier Lampen.",Output: 10
239,"I have a carrot, a cabbage, a lettuce head, a yam, a stalk of celery, a head of broccoli, an onion, a potato, and a cauliflower.",9,7~13,"Ich habe eine Karotte, einen Kohl, einen Salatkopf, eine Yamswurzel, eine Selleriestange, einen Brokkolikopf, eine Zwiebel, eine Kartoffel und einen Blumenkohl.",Output: 9
240,"I have a stove, an oven, a chair, a bed, a couch, a fridge, a car, and a table.",8,7~13,"Ich habe einen Herd, einen Ofen, einen Stuhl, ein Bett, eine Couch, einen Kühlschrank, ein Auto und einen Tisch.",Output: 8
241,"I have a goat, a bear, two snakes, a frog, a cow, a dog, a mouse, a snail, a chicken, and a duck.",11,7~13,"Ich habe eine Ziege, einen Bären, zwei Schlangen, einen Frosch, eine Kuh, einen Hund, eine Maus, eine Schnecke, ein Huhn und eine Ente.",Output: 10
242,"I have a cow, a fish, a snake, a frog, a duck, a cat, a chicken, a rabbit, a goat, and a snail.",10,7~13,"Ich habe eine Kuh, einen Fisch, eine Schlange, einen Frosch, eine Ente, eine Katze, ein Huhn, ein Kaninchen, eine Ziege und eine Schnecke.",Output: 10
243,"I have a duck, a frog, a cat, a fish, a bear, a mouse, three chickens, a rabbit, and a pig.",11,7~13,"Ich habe eine Ente, einen Frosch, eine Katze, einen Fisch, einen Bären, eine Maus, drei Hühner, ein Kaninchen und ein Schwein.",Output: 11
244,"I have four toasters, a couch, a lamp, two beds, a fridge, and three microwaves.",12,7~13,"Ich habe vier Toaster, ein Sofa, eine Lampe, zwei Betten, einen Kühlschrank und drei Mikrowellen.",Output: 11
245,"I have an accordion, five pianos, a clarinet, a violin, a trumpet, a drum, a trombone, and a flute.",12,7~13,"Ich habe ein Akkordeon, fünf Klaviere, eine Klarinette, eine Geige, eine Trompete, eine Trommel, eine Posaune und eine Flöte.",Output: 12
246,"I have a peach, a grape, a raspberry, a plum, a banana, a nectarine, an apple, a strawberry, an orange, and three blackberries.",12,7~13,"Ich habe einen Pfirsich, eine Traube, eine Himbeere, eine Pflaume, eine Banane, eine Nektarine, einen Apfel, eine Erdbeere, eine Orange und drei Brombeeren.",Output: 11
247,"I have a piano, a flute, a trumpet, an accordion, a clarinet, a violin, a trombone, and a drum.",8,7~13,"Ich habe ein Klavier, eine Flöte, eine Trompete, ein Akkordeon, eine Klarinette, eine Geige, eine Posaune und eine Trommel.",Output: 8
248,"I have a head of broccoli, four cabbages, a garlic, an onion, a yam, a potato, a carrot, and two cauliflowers.",12,7~13,"Ich habe einen Brokkolikopf, vier Kohlköpfe, einen Knoblauch, eine Zwiebel, eine Yamswurzel, eine Kartoffel, eine Karotte und zwei Blumenkohl.",Output: 12
249,"I have a goat, a snail, a mouse, two fish, two bears, and a cat.",8,7~13,"Ich habe eine Ziege, eine Schnecke, eine Maus, zwei Fische, zwei Bären und eine Katze.",Output: 8
250,"I have a head of broccoli, a stalk of celery, a potato, a carrot, a cauliflower, a lettuce head, a yam, a cabbage, and a garlic.",9,7~13,"Ich habe einen Brokkolikopf, eine Selleriestange, eine Kartoffel, eine Karotte, einen Blumenkohl, einen Salatkopf, eine Yamswurzel, einen Kohl und einen Knoblauch.",Output: 9
251,"I have a strawberry, two plums, a peach, a nectarine, a grape, an apple, a banana, and an orange.",9,7~13,"Ich habe eine Erdbeere, zwei Pflaumen, einen Pfirsich, eine Nektarine, eine Traube, einen Apfel, eine Banane und eine Orange.",Output: 9
252,"I have a flute, a violin, two trombones, a trumpet, and two accordions.",7,7~13,"Ich habe eine Flöte, eine Geige, zwei Posaunen, eine Trompete und zwei Akkordeons.",Output: 7
253,"I have two toasters, five cars, and a lamp.",8,7~13,"Ich habe zwei Toaster, fünf Autos und eine Lampe.",Output: 8
254,"I have a peach, a stalk of celery, a banana, four apples, and a nectarine.",8,7~13,"Ich habe einen Pfirsich, eine Selleriestange, eine Banane, vier Äpfel und eine Nektarine.",Output: 8
255,"I have a bed, two couches, an oven, a toaster, two stoves, a microwave, two chairs, a lamp, and a table.",12,7~13,"Ich habe ein Bett, zwei Sofas, einen Ofen, einen Toaster, zwei Herde, eine Mikrowelle, zwei Stühle, eine Lampe und einen Tisch.",Output: 11
256,"I have a bed, a stove, a couch, three ovens, a fridge, a table, three lamps, and a microwave.",12,7~13,"Ich habe ein Bett, einen Herd, eine Couch, drei Öfen, einen Kühlschrank, einen Tisch, drei Lampen und eine Mikrowelle.",Output: 11
257,"I have a head of broccoli, three cauliflowers, a stalk of celery, a potato, a yam, a garlic, three cabbages, and a lettuce head.",12,7~13,"Ich habe einen Brokkolikopf, drei Blumenkohl, eine Selleriestange, eine Kartoffel, eine Yamswurzel, einen Knoblauch, drei Kohlköpfe und einen Salatkopf.",Output: 12
258,"I have a carrot, a cauliflower, two garlics, a lettuce head, a stalk of celery, a yam, two potatoes, and an onion.",10,7~13,"Ich habe eine Karotte, einen Blumenkohl, zwei Knoblauchzehen, einen Salatkopf, eine Stange Sellerie, eine Yamswurzel, zwei Kartoffeln und eine Zwiebel.",Output: 10
259,"I have a trombone, a piano, two flutes, two violins, and a trumpet.",7,7~13,"Ich habe eine Posaune, ein Klavier, zwei Flöten, zwei Violinen und eine Trompete.",Output: 7
260,"I have a table, two couches, a car, a microwave, a bed, an oven, a chair, a toaster, two lamps, and a stove.",12,7~13,"Ich habe einen Tisch, zwei Sofas, ein Auto, eine Mikrowelle, ein Bett, einen Ofen, einen Stuhl, einen Toaster, zwei Lampen und einen Herd.",Output: 12
261,"I have a drum, a trombone, three donkeys, two rabbits, a flute, and a piano.",9,7~13,"Ich habe eine Trommel, eine Posaune, drei Esel, zwei Kaninchen, eine Flöte und ein Klavier.",Output: 8
262,"I have a garlic, an onion, a yam, two potatoes, a carrot, a lettuce head, a cauliflower, a head of broccoli, and a stalk of celery.",10,7~13,"Ich habe einen Knoblauch, eine Zwiebel, eine Yamswurzel, zwei Kartoffeln, eine Karotte, einen Salatkopf, einen Blumenkohl, einen Brokkolikopf und eine Stange Sellerie.",Output: 10
263,"I have a strawberry, a head of broccoli, a lettuce head, a blackberry, a garlic, a carrot, an orange, a yam, an onion, and a cauliflower.",10,7~13,"Ich habe eine Erdbeere, einen Brokkolikopf, einen Salatkopf, eine Brombeere, einen Knoblauch, eine Karotte, eine Orange, eine Yamswurzel, eine Zwiebel und einen Blumenkohl.",Output: 10
264,"I have an onion, a head of broccoli, two stalks of celery, a lettuce head, a cabbage, and a garlic.",7,7~13,"Ich habe eine Zwiebel, einen Brokkolikopf, zwei Stangen Sellerie, einen Salatkopf, einen Kohl und einen Knoblauch.",Output: 7
265,"I have a blackberry, two oranges, a grape, and five nectarines.",9,7~13,"Ich habe eine Brombeere, zwei Orangen, eine Traube und fünf Nektarinen.",Output: 9
266,"I have an apple, a violin, a peach, a raspberry, a grape, a blackberry, and an orange.",7,7~13,"Ich habe einen Apfel, eine Geige, einen Pfirsich, eine Himbeere, eine Traube, eine Brombeere und eine Orange.",Output: 7
267,"I have a rabbit, a cow, a banana, a snail, a chicken, three apples, a fish, and three dogs.",12,7~13,"Ich habe ein Kaninchen, eine Kuh, eine Banane, eine Schnecke, ein Huhn, drei Äpfel, einen Fisch und drei Hunde.",Output: 11
268,"I have three couches, a car, a table, a chair, a fridge, a toaster, and an oven.",9,7~13,"Ich habe drei Sofas, ein Auto, einen Tisch, einen Stuhl, einen Kühlschrank, einen Toaster und einen Ofen.",Output: 8
269,"I have an accordion, a piano, two trombones, a drum, a flute, three trumpets, a violin, and a clarinet.",11,7~13,"Ich habe ein Akkordeon, ein Klavier, zwei Posaunen, eine Trommel, eine Flöte, drei Trompeten, eine Geige und eine Klarinette.",Output: 11
270,"I have a plum, two apples, two blackberries, a raspberry, a chicken, a strawberry, and an orange.",9,7~13,"Ich habe eine Pflaume, zwei Äpfel, zwei Brombeeren, eine Himbeere, ein Huhn, eine Erdbeere und eine Orange.",Output: 9
271,"I have an oven, three stoves, a chair, three cars, and a couch.",9,7~13,"Ich habe einen Ofen, drei Herde, einen Stuhl, drei Autos und eine Couch.",Output: 8
272,"I have a potato, three cabbages, a carrot, two stalks of celery, a cauliflower, a drum, and a head of broccoli.",10,7~13,"Ich habe eine Kartoffel, drei Kohlköpfe, eine Karotte, zwei Stangen Sellerie, einen Blumenkohl, eine Trommel und einen Brokkolikopf.",Output: 10
273,"I have a clarinet, a trumpet, a piano, a flute, a trombone, an accordion, and a violin.",7,7~13,"Ich habe eine Klarinette, eine Trompete, ein Klavier, eine Flöte, eine Posaune, ein Akkordeon und eine Geige.",Output: 7
274,"I have a trombone, a piano, a drum, an accordion, a clarinet, a violin, a trumpet, and a flute.",8,7~13,"Ich habe eine Posaune, ein Klavier, eine Trommel, ein Akkordeon, eine Klarinette, eine Geige, eine Trompete und eine Flöte.",Output: 8
275,"I have a banana, a plum, a nectarine, a strawberry, a blackberry, a raspberry, an orange, and a peach.",8,7~13,"Ich habe eine Banane, eine Pflaume, eine Nektarine, eine Erdbeere, eine Brombeere, eine Himbeere, eine Orange und einen Pfirsich.",Output: 8
276,"I have two drums, an accordion, a clarinet, a piano, a trumpet, two violins, three flutes, and a trombone.",12,7~13,"Ich habe zwei Trommeln, ein Akkordeon, eine Klarinette, ein Klavier, eine Trompete, zwei Violinen, drei Flöten und eine Posaune.",Output: 11
277,"I have a grape, a peach, three bananas, two plums, two apples, a strawberry, and a nectarine.",11,7~13,"Ich habe eine Traube, einen Pfirsich, drei Bananen, zwei Pflaumen, zwei Äpfel, eine Erdbeere und eine Nektarine.",Output: 11
278,"I have a blackberry, a peach, a trumpet, an orange, a grape, a strawberry, two pianos, and an apple.",9,7~13,"Ich habe eine Brombeere, einen Pfirsich, eine Trompete, eine Orange, eine Traube, eine Erdbeere, zwei Klaviere und einen Apfel.",Output: 9
279,"I have a clarinet, a piano, two trumpets, four accordions, a flute, a violin, a drum, and a trombone.",12,7~13,"Ich habe eine Klarinette, ein Klavier, zwei Trompeten, vier Akkordeons, eine Flöte, eine Geige, eine Trommel und eine Posaune.",Output: 12
280,"I have a lamp, two stoves, a fridge, an oven, three chairs, and a couch.",9,7~13,"Ich habe eine Lampe, zwei Herde, einen Kühlschrank, einen Ofen, drei Stühle und eine Couch.",Output: 9
281,"I have a carrot, a yam, a cabbage, a head of broccoli, a cauliflower, a car, a potato, a lettuce head, an onion, a garlic, a microwave, and a stalk of celery.",12,7~13,"Ich habe eine Karotte, eine Yamswurzel, einen Kohl, einen Brokkolikopf, einen Blumenkohl, ein Auto, eine Kartoffel, einen Salatkopf, eine Zwiebel, einen Knoblauch, eine Mikrowelle und eine Stange Sellerie.",Output: 12
282,"I have a cabbage, two onions, two stalks of celery, a lettuce head, and a yam.",7,7~13,"Ich habe einen Kohl, zwei Zwiebeln, zwei Stangen Sellerie, einen Salatkopf und eine Yamswurzel.",Output: 7
283,"I have a cat, a cow, a snail, a rabbit, two fish, and a frog.",7,7~13,"Ich habe eine Katze, eine Kuh, eine Schnecke, ein Kaninchen, zwei Fische und einen Frosch.",Output: 7
284,"I have three flutes, a trombone, a violin, a toaster, and a piano.",7,7~13,"Ich habe drei Flöten, eine Posaune, eine Geige, einen Toaster und ein Klavier.",Output: 7
285,"I have an apple, a grape, a blackberry, an onion, two strawberries, an orange, a peach, and a plum.",9,7~13,"Ich habe einen Apfel, eine Traube, eine Brombeere, eine Zwiebel, zwei Erdbeeren, eine Orange, einen Pfirsich und eine Pflaume.",Output: 9
286,"I have a snake, a frog, a cow, a lamp, a chicken, a bear, a goat, three ducks, and a fish.",11,7~13,"Ich habe eine Schlange, einen Frosch, eine Kuh, eine Lampe, ein Huhn, einen Bären, eine Ziege, drei Enten und einen Fisch.",Output: 10
287,"I have three nectarines, a peach, a blackberry, a grape, an apple, and a plum.",8,7~13,"Ich habe drei Nektarinen, einen Pfirsich, eine Brombeere, eine Traube, einen Apfel und eine Pflaume.",Output: 8
288,"I have a plum, a strawberry, a banana, a nectarine, a raspberry, an orange, and a peach.",7,7~13,"Ich habe eine Pflaume, eine Erdbeere, eine Banane, eine Nektarine, eine Himbeere, eine Orange und einen Pfirsich.",Output: 7
289,"I have three stoves, a table, five toasters, a couch, and a fridge.",11,7~13,"Ich habe drei Herde, einen Tisch, fünf Toaster, eine Couch und einen Kühlschrank.",Output: 10
290,"I have three ovens, a toaster, a stove, a chair, a microwave, two fridges, and a table.",10,7~13,"Ich habe drei Öfen, einen Toaster, einen Herd, einen Stuhl, eine Mikrowelle, zwei Kühlschränke und einen Tisch.",Output: 9
291,"I have four cabbages, a lettuce head, a stalk of celery, a frog, a fish, a carrot, and a cow.",10,7~13,"Ich habe vier Kohlköpfe, einen Salatkopf, eine Selleriestange, einen Frosch, einen Fisch, eine Karotte und eine Kuh.",Output: 9
292,"I have a dog, a chicken, a mouse, a fish, two donkeys, and three pigs.",9,7~13,"Ich habe einen Hund, ein Huhn, eine Maus, einen Fisch, zwei Esel und drei Schweine.",Output: 8
293,"I have a violin, five clarinets, a trumpet, a trombone, a piano, two flutes, and a drum.",12,7~13,"Ich habe eine Geige, fünf Klarinetten, eine Trompete, eine Posaune, ein Klavier, zwei Flöten und eine Trommel.",Output: 11
294,"I have a stalk of celery, a garlic, five onions, a lettuce head, and a carrot.",9,7~13,"Ich habe eine Stange Sellerie, einen Knoblauch, fünf Zwiebeln, einen Salatkopf und eine Karotte.",Output: 9
295,"I have a goat, an apple, a bear, a mouse, a snake, a blackberry, and four raspberries.",10,7~13,"Ich habe eine Ziege, einen Apfel, einen Bären, eine Maus, eine Schlange, eine Brombeere und vier Himbeeren.",Output: 9
296,"I have a mouse, a rabbit, a donkey, a cow, a chicken, four cats, a bear, and a goat.",11,7~13,"Ich habe eine Maus, ein Kaninchen, einen Esel, eine Kuh, ein Huhn, vier Katzen, einen Bären und eine Ziege.",Output: 11
297,"I have three cabbages, a yam, a cauliflower, a head of broccoli, a potato, a garlic, and an onion.",9,7~13,"Ich habe drei Kohlsorten, eine Yamswurzel, einen Blumenkohl, einen Brokkolikopf, eine Kartoffel, einen Knoblauch und eine Zwiebel.",Output: 9
298,"I have a grape, a clarinet, three plums, a raspberry, and a trombone.",7,7~13,"Ich habe eine Traube, eine Klarinette, drei Pflaumen, eine Himbeere und eine Posaune.",Output: 7
299,"I have two stalks of celery, a cauliflower, a potato, a cabbage, and two garlics.",7,7~13,"Ich habe zwei Stangen Sellerie, einen Blumenkohl, eine Kartoffel, einen Kohl und zwei Knoblauchzehen.",Output: 7
