Unnamed: 0,input,target,bins,input_ru,pred
276,"I have two drums, an accordion, a clarinet, a piano, a trumpet, two violins, three flutes, and a trombone.",12,7~13,"У мене є два барабани, акордеон, кларнет, фортепіано, труба, дві скрипки, три флейти і тромбон.",Output: 11
277,"I have a grape, a peach, three bananas, two plums, two apples, a strawberry, and a nectarine.",11,7~13,"У мене є виноград, персик, три банани, дві сливи, два яблука, полуниця і нектарин.",Output: 11
278,"I have a blackberry, a peach, a trumpet, an orange, a grape, a strawberry, two pianos, and an apple.",9,7~13,"У мене є ожина, персик, труба, апельсин, виноград, полуниця, два піаніно і яблуко.",Output: 9
279,"I have a clarinet, a piano, two trumpets, four accordions, a flute, a violin, a drum, and a trombone.",12,7~13,"У мене є кларнет, фортепіано, дві труби, чотири акордеони, флейта, скрипка, барабан і тромбон.",Output: 12
280,"I have a lamp, two stoves, a fridge, an oven, three chairs, and a couch.",9,7~13,"Маю лампу, дві плити, холодильник, духовку, три стільці, тапчан.",Output: 9
281,"I have a carrot, a yam, a cabbage, a head of broccoli, a cauliflower, a car, a potato, a lettuce head, an onion, a garlic, a microwave, and a stalk of celery.",12,7~13,"У мене є морква, ямс, капуста, качан брокколі, цвітна капуста, машина, картопля, качан салату, цибуля, часник, мікрохвильова піч і стебло селери.",Output: 12
282,"I have a cabbage, two onions, two stalks of celery, a lettuce head, and a yam.",7,7~13,"У мене є капуста, дві цибулини, два стебла селери, качан салату і батат.",Output: 7
283,"I have a cat, a cow, a snail, a rabbit, two fish, and a frog.",7,7~13,"У мене є кішка, корова, равлик, кролик, дві рибки і жаба.",Output: 7
284,"I have three flutes, a trombone, a violin, a toaster, and a piano.",7,7~13,"У мене є три флейти, тромбон, скрипка, тостер і піаніно.",Output: 7
285,"I have an apple, a grape, a blackberry, an onion, two strawberries, an orange, a peach, and a plum.",9,7~13,"У мене є яблуко, виноград, ожина, цибуля, дві полуниці, апельсин, персик і слива.",Output: 9
286,"I have a snake, a frog, a cow, a lamp, a chicken, a bear, a goat, three ducks, and a fish.",11,7~13,"У мене є змія, жаба, корова, лампа, курка, ведмідь, коза, три качки і риба.",Output: 10
287,"I have three nectarines, a peach, a blackberry, a grape, an apple, and a plum.",8,7~13,"У мене є три нектарини, персик, ожина, виноград, яблуко і слива.",Output: 7
288,"I have a plum, a strawberry, a banana, a nectarine, a raspberry, an orange, and a peach.",7,7~13,"У мене є слива, полуниця, банан, нектарин, малина, апельсин і персик.",Output: 7
289,"I have three stoves, a table, five toasters, a couch, and a fridge.",11,7~13,"У мене є три плити, стіл, п'ять тостерів, диван і холодильник.",Output: 11
290,"I have three ovens, a toaster, a stove, a chair, a microwave, two fridges, and a table.",10,7~13,"У мене є три духовки, тостер, плита, стілець, мікрохвильова піч, два холодильники і стіл.",Output: 9
291,"I have four cabbages, a lettuce head, a stalk of celery, a frog, a fish, a carrot, and a cow.",10,7~13,"У мене є чотири капусти, качан салату, стебло селери, жаба, риба, морква і корова.",Output: 9
292,"I have a dog, a chicken, a mouse, a fish, two donkeys, and three pigs.",9,7~13,"У мене є собака, курка, мишка, риба, два осла і три свині.",Output: 8
293,"I have a violin, five clarinets, a trumpet, a trombone, a piano, two flutes, and a drum.",12,7~13,"У мене є скрипка, п’ять кларнетів, труба, тромбон, фортепіано, дві флейти та барабан.",Output: 12
294,"I have a stalk of celery, a garlic, five onions, a lettuce head, and a carrot.",9,7~13,"У мене є стебло селери, часник, п’ять цибулин, головка салату та морква.",Output: 9
295,"I have a goat, an apple, a bear, a mouse, a snake, a blackberry, and four raspberries.",10,7~13,"Є в мене коза, яблуко, ведмідь, мишка, змія, ожина і чотири малини.",Output: 9
296,"I have a mouse, a rabbit, a donkey, a cow, a chicken, four cats, a bear, and a goat.",11,7~13,"У мене є мишка, кролик, осел, корова, курка, чотири коти, ведмідь і коза.",Output: 9
297,"I have three cabbages, a yam, a cauliflower, a head of broccoli, a potato, a garlic, and an onion.",9,7~13,"У мене є три капусти, ямс, цвітна капуста, головка брокколі, картопля, часник і цибуля.",Output: 9
298,"I have a grape, a clarinet, three plums, a raspberry, and a trombone.",7,7~13,"Маю виноград, кларнет, три сливи, малину і тромбон.",Output: 7
299,"I have two stalks of celery, a cauliflower, a potato, a cabbage, and two garlics.",7,7~13,"У мене є два стебла селери, цвітна капуста, картопля, капуста і два часнику.",Output: 7
