Unnamed: 0,input,target,bins,input_ru,pred
251,"I have a strawberry, two plums, a peach, a nectarine, a grape, an apple, a banana, and an orange.",9,7~13,"Tenho um morango, duas ameixas, um pêssego, uma nectarina, uma uva, uma maçã, uma banana e uma laranja.",Output: 8
252,"I have a flute, a violin, two trombones, a trumpet, and two accordions.",7,7~13,"Tenho uma flauta, um violino, dois trombones, um trompete e dois acordeões.",Output: 7
253,"I have two toasters, five cars, and a lamp.",8,7~13,"Tenho duas torradeiras, cinco carros e uma luminária.",Output: 8
254,"I have a peach, a stalk of celery, a banana, four apples, and a nectarine.",8,7~13,"Tenho um pêssego, um talo de aipo, uma banana, quatro maçãs e uma nectarina.",Output: 8
255,"I have a bed, two couches, an oven, a toaster, two stoves, a microwave, two chairs, a lamp, and a table.",12,7~13,"Tenho uma cama, dois sofás, um forno, uma torradeira, dois fogões, um micro-ondas, duas cadeiras, um abajur e uma mesa.",Output: 11
256,"I have a bed, a stove, a couch, three ovens, a fridge, a table, three lamps, and a microwave.",12,7~13,"Tenho uma cama, um fogão, um sofá, três fornos, uma geladeira, uma mesa, três luminárias e um micro-ondas.",Output: 11
257,"I have a head of broccoli, three cauliflowers, a stalk of celery, a potato, a yam, a garlic, three cabbages, and a lettuce head.",12,7~13,"Tenho uma cabeça de brócolis, três couves-flores, um talo de aipo, uma batata, um inhame, um alho, três repolhos e uma cabeça de alface.",Output: 11
258,"I have a carrot, a cauliflower, two garlics, a lettuce head, a stalk of celery, a yam, two potatoes, and an onion.",10,7~13,"Tenho uma cenoura, uma couve-flor, dois alhos, uma alface, um talo de aipo, um inhame, duas batatas e uma cebola.",Output: 10
259,"I have a trombone, a piano, two flutes, two violins, and a trumpet.",7,7~13,"Tenho um trombone, um piano, duas flautas, dois violinos e um trompete.",Output: 7
260,"I have a table, two couches, a car, a microwave, a bed, an oven, a chair, a toaster, two lamps, and a stove.",12,7~13,"Tenho uma mesa, dois sofás, um carro, um micro-ondas, uma cama, um forno, uma cadeira, uma torradeira, duas lâmpadas e um fogão.",Output: 12
261,"I have a drum, a trombone, three donkeys, two rabbits, a flute, and a piano.",9,7~13,"Tenho um tambor, um trombone, três burros, dois coelhos, uma flauta e um piano.",Output: 8
262,"I have a garlic, an onion, a yam, two potatoes, a carrot, a lettuce head, a cauliflower, a head of broccoli, and a stalk of celery.",10,7~13,"Tenho um alho, uma cebola, um inhame, duas batatas, uma cenoura, uma cabeça de alface, uma couve-flor, uma cabeça de brócolis e um talo de aipo.",Output: 10
263,"I have a strawberry, a head of broccoli, a lettuce head, a blackberry, a garlic, a carrot, an orange, a yam, an onion, and a cauliflower.",10,7~13,"Tenho um morango, uma cabeça de brócolis, uma cabeça de alface, uma amora, um alho, uma cenoura, uma laranja, um inhame, uma cebola e uma couve-flor.",Output: 10
264,"I have an onion, a head of broccoli, two stalks of celery, a lettuce head, a cabbage, and a garlic.",7,7~13,"Tenho uma cebola, uma cabeça de brócolis, dois talos de aipo, uma cabeça de alface, um repolho e um alho.",Output: 7
265,"I have a blackberry, two oranges, a grape, and five nectarines.",9,7~13,"Tenho uma amora, duas laranjas, uma uva e cinco nectarinas.",Output: 9
266,"I have an apple, a violin, a peach, a raspberry, a grape, a blackberry, and an orange.",7,7~13,"Tenho uma maçã, um violino, um pêssego, uma framboesa, uma uva, uma amora e uma laranja.",Output: 7
267,"I have a rabbit, a cow, a banana, a snail, a chicken, three apples, a fish, and three dogs.",12,7~13,"Tenho um coelho, uma vaca, uma banana, um caracol, uma galinha, três maçãs, um peixe e três cachorros.",Output: 12
268,"I have three couches, a car, a table, a chair, a fridge, a toaster, and an oven.",9,7~13,"Tenho três sofás, um carro, uma mesa, uma cadeira, uma geladeira, uma torradeira e um forno.",Output: 9
269,"I have an accordion, a piano, two trombones, a drum, a flute, three trumpets, a violin, and a clarinet.",11,7~13,"Tenho um acordeão, um piano, dois trombones, um tambor, uma flauta, três trompetes, um violino e um clarinete.",Output: 10
270,"I have a plum, two apples, two blackberries, a raspberry, a chicken, a strawberry, and an orange.",9,7~13,"Tenho uma ameixa, duas maçãs, duas amoras, uma framboesa, um frango, um morango e uma laranja.",Output: 9
271,"I have an oven, three stoves, a chair, three cars, and a couch.",9,7~13,"Tenho um forno, três fogões, uma cadeira, três carros e um sofá.",Output: 9
272,"I have a potato, three cabbages, a carrot, two stalks of celery, a cauliflower, a drum, and a head of broccoli.",10,7~13,"Tenho uma batata, três repolhos, uma cenoura, dois talos de aipo, uma couve-flor, um tambor e uma cabeça de brócolis.",Output: 10
273,"I have a clarinet, a trumpet, a piano, a flute, a trombone, an accordion, and a violin.",7,7~13,"Tenho clarinete, trompete, piano, flauta, trombone, acordeão e violino.",Output: 7
274,"I have a trombone, a piano, a drum, an accordion, a clarinet, a violin, a trumpet, and a flute.",8,7~13,"Tenho um trombone, um piano, um tambor, um acordeão, um clarinete, um violino, um trompete e uma flauta.",Output: 8
275,"I have a banana, a plum, a nectarine, a strawberry, a blackberry, a raspberry, an orange, and a peach.",8,7~13,"Tenho uma banana, uma ameixa, uma nectarina, um morango, uma amora, uma framboesa, uma laranja e um pêssego.",Output: 8
276,"I have two drums, an accordion, a clarinet, a piano, a trumpet, two violins, three flutes, and a trombone.",12,7~13,"Tenho dois tambores, um acordeão, um clarinete, um piano, um trompete, dois violinos, três flautas e um trombone.",Output: 11
277,"I have a grape, a peach, three bananas, two plums, two apples, a strawberry, and a nectarine.",11,7~13,"Tenho uma uva, um pêssego, três bananas, duas ameixas, duas maçãs, um morango e uma nectarina.",Output: 11
278,"I have a blackberry, a peach, a trumpet, an orange, a grape, a strawberry, two pianos, and an apple.",9,7~13,"Tenho uma amora, um pêssego, um trompete, uma laranja, uma uva, um morango, dois pianos e uma maçã.",Output: 9
279,"I have a clarinet, a piano, two trumpets, four accordions, a flute, a violin, a drum, and a trombone.",12,7~13,"Tenho um clarinete, um piano, dois trompetes, quatro acordeões, uma flauta, um violino, um tambor e um trombone.",Output: 11
280,"I have a lamp, two stoves, a fridge, an oven, three chairs, and a couch.",9,7~13,"Tenho um abajur, dois fogões, uma geladeira, um forno, três cadeiras e um sofá.",Output: 8
281,"I have a carrot, a yam, a cabbage, a head of broccoli, a cauliflower, a car, a potato, a lettuce head, an onion, a garlic, a microwave, and a stalk of celery.",12,7~13,"Tenho uma cenoura, um inhame, um repolho, uma cabeça de brócolis, uma couve-flor, um carro, uma batata, uma cabeça de alface, uma cebola, um alho, um micro-ondas e um talo de aipo.",Output: 12
282,"I have a cabbage, two onions, two stalks of celery, a lettuce head, and a yam.",7,7~13,"Tenho um repolho, duas cebolas, dois talos de aipo, uma alface e um inhame.",Output: 7
283,"I have a cat, a cow, a snail, a rabbit, two fish, and a frog.",7,7~13,"Tenho um gato, uma vaca, um caracol, um coelho, dois peixes e um sapo.",Output: 7
284,"I have three flutes, a trombone, a violin, a toaster, and a piano.",7,7~13,"Tenho três flautas, um trombone, um violino, uma torradeira e um piano.",Output: 6
285,"I have an apple, a grape, a blackberry, an onion, two strawberries, an orange, a peach, and a plum.",9,7~13,"Tenho uma maçã, uma uva, uma amora, uma cebola, dois morangos, uma laranja, um pêssego e uma ameixa.",Output: 9
286,"I have a snake, a frog, a cow, a lamp, a chicken, a bear, a goat, three ducks, and a fish.",11,7~13,"Tenho uma cobra, um sapo, uma vaca, uma lamparina, uma galinha, um urso, uma cabra, três patos e um peixe.",Output: 10
287,"I have three nectarines, a peach, a blackberry, a grape, an apple, and a plum.",8,7~13,"Tenho três nectarinas, um pêssego, uma amora, uma uva, uma maçã e uma ameixa.",Output: 8
288,"I have a plum, a strawberry, a banana, a nectarine, a raspberry, an orange, and a peach.",7,7~13,"Tenho uma ameixa, um morango, uma banana, uma nectarina, uma framboesa, uma laranja e um pêssego.",Output: 7
289,"I have three stoves, a table, five toasters, a couch, and a fridge.",11,7~13,"Tenho três fogões, uma mesa, cinco torradeiras, um sofá e uma geladeira.",Output: 11
290,"I have three ovens, a toaster, a stove, a chair, a microwave, two fridges, and a table.",10,7~13,"Tenho três fornos, uma torradeira, um fogão, uma cadeira, um micro-ondas, duas geladeiras e uma mesa.",Output: 9
291,"I have four cabbages, a lettuce head, a stalk of celery, a frog, a fish, a carrot, and a cow.",10,7~13,"Tenho quatro repolhos, uma alface, um talo de aipo, um sapo, um peixe, uma cenoura e uma vaca.",Output: 9
292,"I have a dog, a chicken, a mouse, a fish, two donkeys, and three pigs.",9,7~13,"Tenho um cachorro, uma galinha, um rato, um peixe, dois burros e três porcos.",Output: 8
293,"I have a violin, five clarinets, a trumpet, a trombone, a piano, two flutes, and a drum.",12,7~13,"Tenho um violino, cinco clarinetes, um trompete, um trombone, um piano, duas flautas e um tambor.",Output: 12
294,"I have a stalk of celery, a garlic, five onions, a lettuce head, and a carrot.",9,7~13,"Tenho um talo de aipo, um alho, cinco cebolas, uma alface e uma cenoura.",Output: 9
295,"I have a goat, an apple, a bear, a mouse, a snake, a blackberry, and four raspberries.",10,7~13,"Tenho uma cabra, uma maçã, um urso, um rato, uma cobra, uma amora e quatro framboesas.",Output: 9
296,"I have a mouse, a rabbit, a donkey, a cow, a chicken, four cats, a bear, and a goat.",11,7~13,"Tenho um rato, um coelho, um burro, uma vaca, uma galinha, quatro gatos, um urso e uma cabra.",Output: 10
297,"I have three cabbages, a yam, a cauliflower, a head of broccoli, a potato, a garlic, and an onion.",9,7~13,"Tenho três repolhos, um inhame, uma couve-flor, uma cabeça de brócolis, uma batata, um alho e uma cebola.",Output: 8
298,"I have a grape, a clarinet, three plums, a raspberry, and a trombone.",7,7~13,"Tenho uma uva, um clarinete, três ameixas, uma framboesa e um trombone.",Output: 7
299,"I have two stalks of celery, a cauliflower, a potato, a cabbage, and two garlics.",7,7~13,"Tenho dois talos de aipo, uma couve-flor, uma batata, um repolho e dois alhos.",Output: 7
